graph_id,model,n_nodes,m0,m,w,average_degree_of_separation,mean_degree_of_connection,standard_deviation_of_degrees_of_connection,degree_distribution,pearson_correlation_mean_separation_vs_degree_stdev
238,barabasi_albert,100,5,2,10,3.2268,4.0,2.756809750418044,"{12: 2, 13: 2, 7: 3, 14: 1, 11: 1, 6: 4, 4: 15, 8: 4, 5: 7, 3: 23, 10: 1, 2: 37}",-0.8581326473057517
239,barabasi_albert,100,5,2,10,3.2232,4.0,2.7964262908219126,"{12: 1, 19: 1, 9: 3, 8: 4, 13: 1, 5: 12, 11: 1, 4: 12, 6: 3, 7: 3, 2: 38, 3: 21}",-0.8581326473057517
240,barabasi_albert,100,5,2,10,3.3046,4.0,2.6343879744638983,"{14: 1, 12: 1, 13: 2, 7: 6, 11: 2, 5: 11, 8: 1, 6: 5, 2: 38, 4: 16, 3: 17}",-0.8581326473057517
241,barabasi_albert,100,5,2,10,3.2694,4.0,2.6683328128252666,"{16: 1, 18: 1, 7: 1, 9: 4, 8: 2, 5: 10, 6: 13, 3: 17, 2: 38, 4: 13}",-0.8581326473057517
242,barabasi_albert,100,5,2,10,3.317,4.0,2.545584412271571,"{12: 1, 10: 1, 15: 1, 9: 3, 7: 5, 8: 2, 6: 5, 13: 1, 5: 10, 3: 20, 4: 15, 2: 36}",-0.8581326473057517
243,barabasi_albert,100,5,2,10,3.2244,4.0,2.6419689627245813,"{9: 4, 12: 1, 16: 1, 10: 2, 7: 4, 11: 1, 6: 8, 4: 13, 8: 1, 5: 7, 3: 18, 2: 40}",-0.8581326473057517
244,barabasi_albert,100,5,2,10,3.3006,4.0,2.4819347291981715,"{11: 3, 13: 1, 10: 2, 8: 3, 7: 6, 6: 10, 4: 9, 2: 36, 5: 5, 3: 25}",-0.8581326473057517
245,barabasi_albert,100,5,2,10,3.186,4.0,2.8635642126552705,"{7: 4, 16: 1, 17: 1, 8: 1, 11: 2, 14: 1, 6: 5, 4: 15, 3: 23, 5: 9, 9: 1, 2: 36, 10: 1}",-0.8581326473057517
246,barabasi_albert,100,5,2,10,3.25,4.0,2.7129319932501073,"{16: 1, 9: 3, 12: 1, 11: 1, 14: 1, 6: 6, 10: 2, 4: 15, 8: 1, 7: 3, 5: 5, 2: 33, 3: 28}",-0.8581326473057517
247,barabasi_albert,100,5,2,10,3.188,4.0,2.7892651361962706,"{11: 2, 7: 3, 10: 2, 16: 1, 15: 1, 9: 3, 5: 8, 4: 15, 6: 5, 8: 2, 3: 17, 2: 41}",-0.8581326473057517
248,barabasi_albert,100,5,2,10,3.1984,4.0,2.9154759474226504,"{9: 3, 17: 1, 16: 1, 13: 1, 11: 2, 6: 7, 8: 3, 4: 14, 7: 2, 2: 41, 5: 6, 3: 19}",-0.8581326473057517
249,barabasi_albert,100,5,2,10,3.2978,4.0,2.5099800796022267,"{10: 4, 7: 6, 14: 1, 9: 4, 5: 11, 6: 6, 3: 17, 4: 9, 8: 1, 2: 41}",-0.8581326473057517
250,barabasi_albert,100,5,2,10,3.2526,4.0,2.6645825188948455,"{15: 1, 12: 2, 7: 5, 10: 3, 14: 1, 6: 5, 3: 26, 5: 10, 4: 12, 8: 1, 2: 34}",-0.8581326473057517
251,barabasi_albert,100,5,2,10,3.2576,4.0,2.5573423705088842,"{12: 1, 8: 7, 14: 1, 9: 1, 11: 1, 7: 4, 10: 2, 4: 16, 2: 38, 6: 5, 3: 20, 5: 4}",-0.8581326473057517
252,barabasi_albert,100,5,2,10,3.1396,4.0,3.0397368307141326,"{15: 1, 12: 1, 23: 1, 10: 4, 8: 1, 7: 2, 3: 22, 5: 10, 6: 6, 4: 16, 2: 36}",-0.8581326473057517
253,barabasi_albert,100,5,2,10,3.237,4.0,2.821347195933177,"{13: 1, 10: 2, 15: 1, 12: 1, 17: 1, 7: 2, 6: 6, 11: 1, 8: 1, 5: 13, 3: 21, 4: 13, 2: 37}",-0.8581326473057517
254,barabasi_albert,100,5,2,10,3.214,4.0,2.6870057685088806,"{14: 2, 13: 1, 11: 2, 9: 4, 6: 5, 5: 12, 4: 14, 10: 1, 3: 22, 2: 36, 7: 1}",-0.8581326473057517
255,barabasi_albert,100,5,2,10,3.255,4.0,2.545584412271571,"{5: 11, 12: 2, 11: 1, 13: 1, 10: 2, 7: 3, 8: 2, 3: 32, 6: 2, 4: 16, 14: 1, 2: 27}",-0.8581326473057517
256,barabasi_albert,100,5,2,10,3.2304,4.0,2.7748873851023217,"{14: 1, 11: 1, 10: 1, 13: 1, 12: 2, 4: 19, 6: 6, 15: 1, 3: 21, 9: 1, 2: 36, 7: 2, 5: 7, 8: 1}",-0.8581326473057517
257,barabasi_albert,100,5,2,10,3.1962,4.0,2.723967694375247,"{15: 2, 6: 8, 13: 1, 8: 2, 12: 1, 7: 5, 5: 5, 10: 2, 4: 16, 3: 21, 2: 37}",-0.8581326473057517
258,barabasi_albert,100,5,2,10,3.3208,4.0,2.5377155080899043,"{12: 1, 9: 7, 8: 4, 14: 1, 7: 2, 10: 1, 5: 6, 4: 14, 6: 4, 3: 25, 2: 35}",-0.8581326473057517
259,barabasi_albert,100,5,2,10,3.2242,4.0,2.6229754097208002,"{10: 1, 11: 2, 13: 1, 9: 1, 12: 2, 6: 7, 8: 5, 5: 9, 4: 14, 7: 2, 3: 13, 2: 43}",-0.8581326473057517
260,barabasi_albert,100,5,2,10,3.1696,4.0,2.949576240750525,"{19: 1, 12: 1, 11: 2, 15: 1, 8: 2, 9: 3, 2: 37, 10: 1, 4: 13, 5: 4, 6: 8, 3: 26, 7: 1}",-0.8581326473057517
261,barabasi_albert,100,5,2,10,3.2588,4.0,2.734958866235469,"{8: 2, 11: 1, 16: 2, 12: 1, 6: 9, 7: 5, 9: 2, 5: 8, 3: 20, 2: 39, 4: 11}",-0.8581326473057517
262,barabasi_albert,100,5,2,10,3.3224,4.0,2.4372115213907883,"{6: 7, 5: 8, 9: 3, 11: 4, 13: 1, 7: 4, 3: 26, 8: 1, 4: 14, 2: 32}",-0.8581326473057517
263,barabasi_albert,100,5,2,10,3.1492,4.0,2.9359836511806394,"{15: 1, 11: 1, 18: 1, 12: 2, 9: 3, 7: 2, 5: 9, 8: 3, 6: 2, 4: 12, 10: 1, 3: 26, 2: 37}",-0.8581326473057517
264,barabasi_albert,100,5,2,10,3.2642,4.0,2.569046515733026,"{11: 1, 12: 2, 15: 1, 6: 8, 7: 2, 10: 2, 5: 7, 3: 24, 8: 3, 9: 1, 4: 15, 2: 34}",-0.8581326473057517
265,barabasi_albert,100,5,2,10,3.2056,4.0,2.694438717061496,"{7: 5, 15: 1, 10: 1, 8: 2, 14: 1, 6: 7, 5: 10, 12: 2, 11: 1, 4: 13, 3: 17, 2: 40}",-0.8581326473057517
266,barabasi_albert,100,5,2,10,3.2096,4.0,2.749545416973504,"{13: 2, 12: 2, 14: 1, 5: 9, 3: 21, 4: 12, 8: 4, 6: 6, 7: 2, 11: 1, 9: 1, 2: 39}",-0.8581326473057517
267,barabasi_albert,100,5,2,10,3.2498,4.0,2.824889378365107,"{12: 2, 7: 2, 13: 1, 8: 7, 16: 1, 6: 3, 15: 1, 5: 10, 3: 24, 4: 12, 2: 37}",-0.8581326473057517
268,barabasi_albert,100,5,2,10,3.2542,4.0,2.6532998322843198,"{10: 4, 9: 2, 13: 2, 12: 1, 8: 2, 7: 4, 6: 8, 5: 5, 4: 10, 3: 23, 2: 39}",-0.8581326473057517
269,barabasi_albert,100,5,2,10,3.2838,4.0,2.5612496949731396,"{11: 3, 10: 1, 8: 2, 13: 1, 9: 3, 5: 13, 7: 7, 3: 17, 6: 5, 2: 43, 4: 5}",-0.8581326473057517
270,barabasi_albert,100,5,2,10,3.2418,4.0,2.6038433132583076,"{11: 5, 8: 5, 14: 1, 2: 39, 4: 16, 6: 5, 9: 1, 7: 3, 5: 7, 3: 18}",-0.8581326473057517
271,barabasi_albert,100,5,2,10,3.2414,4.0,2.6720778431774774,"{17: 1, 13: 1, 8: 6, 11: 1, 14: 1, 6: 6, 5: 13, 3: 24, 7: 2, 4: 10, 2: 35}",-0.8581326473057517
272,barabasi_albert,100,5,2,10,3.292,4.0,2.5059928172283334,"{14: 1, 8: 3, 9: 1, 12: 2, 13: 1, 6: 7, 10: 1, 5: 11, 4: 14, 7: 2, 3: 25, 2: 32}",-0.8581326473057517
273,barabasi_albert,100,5,2,10,3.2348,4.0,2.7676705006196096,"{19: 1, 11: 3, 10: 2, 4: 12, 5: 8, 9: 1, 8: 4, 6: 6, 3: 22, 7: 3, 2: 38}",-0.8581326473057517
274,barabasi_albert,100,5,2,10,3.1722,4.0,2.9427877939124323,"{7: 4, 15: 1, 10: 2, 6: 3, 16: 1, 14: 1, 11: 2, 4: 13, 8: 4, 9: 1, 3: 20, 2: 42, 5: 6}",-0.8581326473057517
275,barabasi_albert,100,5,2,10,3.175,4.0,2.8879058156387303,"{12: 1, 10: 3, 13: 1, 17: 1, 5: 8, 9: 2, 15: 1, 6: 5, 3: 30, 7: 3, 8: 1, 4: 9, 2: 35}",-0.8581326473057517
276,barabasi_albert,100,5,2,10,3.252,4.0,2.8809720581775866,"{12: 2, 6: 7, 22: 1, 8: 2, 11: 1, 10: 1, 7: 7, 3: 25, 2: 35, 4: 14, 5: 5}",-0.8581326473057517
277,barabasi_albert,100,5,2,10,3.2736,4.0,2.5768197453450252,"{9: 3, 10: 1, 17: 1, 11: 3, 6: 4, 7: 2, 3: 22, 8: 2, 5: 13, 4: 15, 2: 34}",-0.8581326473057517
278,barabasi_albert,100,5,2,10,3.192,4.0,2.824889378365107,"{14: 1, 8: 3, 12: 4, 17: 1, 7: 4, 4: 15, 6: 4, 5: 8, 3: 25, 2: 35}",-0.8581326473057517
279,barabasi_albert,100,5,2,10,3.296,4.0,2.705549851693737,"{8: 2, 12: 1, 13: 1, 14: 2, 9: 1, 10: 3, 4: 13, 6: 8, 5: 6, 3: 26, 7: 2, 2: 35}",-0.8581326473057517
280,barabasi_albert,100,5,2,10,3.158,4.0,2.9154759474226504,"{12: 2, 14: 1, 9: 4, 16: 1, 11: 2, 3: 18, 6: 2, 4: 15, 7: 5, 5: 5, 8: 2, 2: 43}",-0.8581326473057517
281,barabasi_albert,100,5,2,10,3.238,4.0,2.7640549922170505,"{13: 2, 9: 1, 10: 1, 17: 1, 8: 6, 2: 36, 3: 22, 4: 19, 12: 1, 7: 4, 5: 6, 6: 1}",-0.8581326473057517
282,barabasi_albert,100,5,2,10,3.258,4.0,2.553429066960741,"{12: 1, 8: 2, 11: 1, 15: 1, 9: 4, 10: 2, 5: 11, 2: 36, 4: 14, 3: 21, 6: 5, 7: 2}",-0.8581326473057517
283,barabasi_albert,100,5,2,10,3.2312,4.0,2.723967694375247,"{14: 1, 18: 1, 10: 3, 6: 8, 7: 3, 5: 9, 4: 15, 12: 1, 8: 1, 9: 1, 3: 21, 2: 36}",-0.8581326473057517
284,barabasi_albert,100,5,2,10,3.2226,4.0,2.778488797889961,"{8: 2, 9: 2, 11: 1, 13: 2, 16: 1, 10: 2, 7: 6, 6: 6, 5: 4, 3: 21, 4: 13, 2: 40}",-0.8581326473057517
285,barabasi_albert,100,5,2,10,3.2098,4.0,2.7640549922170505,"{10: 3, 15: 1, 14: 1, 9: 3, 3: 30, 13: 1, 12: 1, 5: 8, 6: 5, 7: 1, 8: 1, 4: 12, 2: 33}",-0.8581326473057517
286,barabasi_albert,100,5,2,10,3.2856,4.0,2.6907248094147422,"{15: 1, 9: 3, 16: 1, 12: 1, 5: 10, 10: 2, 4: 13, 6: 6, 2: 37, 7: 5, 3: 21}",-0.8581326473057517
287,barabasi_albert,100,5,2,10,3.208,4.0,2.745906043549196,"{13: 1, 14: 1, 9: 3, 7: 2, 17: 1, 5: 10, 4: 13, 10: 2, 6: 9, 8: 1, 2: 40, 3: 17}",-0.8581326473057517
288,barabasi_albert,100,5,2,10,3.2808,4.0,2.592296279363144,"{13: 1, 11: 2, 12: 2, 9: 2, 8: 3, 5: 7, 7: 5, 4: 9, 10: 1, 2: 33, 3: 31, 6: 4}",-0.8581326473057517
289,barabasi_albert,100,5,2,10,3.2588,4.0,2.6115129714401193,"{8: 4, 12: 3, 10: 1, 9: 3, 4: 14, 3: 23, 6: 3, 14: 1, 7: 3, 2: 36, 5: 9}",-0.8581326473057517
290,barabasi_albert,100,5,2,10,3.171,4.0,2.9223278392404914,"{15: 2, 12: 1, 17: 1, 11: 1, 6: 8, 7: 5, 8: 2, 5: 6, 4: 11, 3: 23, 10: 1, 2: 39}",-0.8581326473057517
291,barabasi_albert,100,5,2,10,3.2062,4.0,2.760434748368452,"{10: 2, 8: 6, 12: 1, 19: 1, 9: 2, 5: 8, 3: 21, 4: 10, 7: 6, 6: 3, 2: 40}",-0.8581326473057517
292,barabasi_albert,100,5,2,10,3.1656,4.0,3.095157508108432,"{18: 1, 11: 1, 17: 1, 9: 2, 12: 1, 8: 4, 6: 6, 14: 1, 7: 5, 4: 13, 3: 19, 5: 2, 2: 44}",-0.8581326473057517
293,barabasi_albert,100,5,2,10,3.245,4.0,2.5612496949731396,"{12: 2, 8: 6, 11: 2, 7: 6, 9: 3, 5: 6, 3: 19, 4: 11, 6: 4, 2: 41}",-0.8581326473057517
294,barabasi_albert,100,5,2,10,3.285,4.0,2.5573423705088842,"{12: 2, 7: 5, 17: 1, 5: 13, 9: 2, 8: 1, 3: 12, 6: 5, 11: 1, 4: 20, 2: 38}",-0.8581326473057517
295,barabasi_albert,100,5,2,10,3.1934,4.0,2.8530685235374214,"{9: 2, 15: 2, 10: 2, 14: 1, 8: 1, 12: 1, 6: 3, 2: 41, 5: 12, 4: 17, 11: 1, 7: 2, 3: 15}",-0.8581326473057517
296,barabasi_albert,100,5,2,10,3.251,4.0,2.8106938645110393,"{15: 1, 11: 1, 10: 3, 16: 1, 14: 1, 4: 16, 5: 8, 7: 4, 8: 2, 3: 20, 6: 5, 2: 38}",-0.8581326473057517
297,barabasi_albert,100,5,2,10,3.2992,4.0,2.6645825188948455,"{12: 2, 18: 1, 11: 2, 9: 2, 6: 4, 8: 1, 7: 5, 4: 12, 5: 10, 3: 31, 2: 30}",-0.8581326473057517
298,barabasi_albert,100,5,2,10,3.2436,4.0,2.565151067676132,"{10: 1, 9: 4, 11: 2, 7: 3, 15: 1, 8: 1, 4: 14, 5: 13, 12: 1, 3: 19, 6: 4, 2: 37}",-0.8581326473057517
299,barabasi_albert,100,5,2,10,3.3318,4.0,2.5573423705088842,"{10: 2, 8: 4, 9: 1, 13: 1, 12: 2, 7: 4, 11: 1, 5: 8, 4: 9, 2: 35, 6: 6, 3: 27}",-0.8581326473057517
300,barabasi_albert,100,5,2,10,3.2678,4.0,2.619160170741759,"{8: 2, 14: 2, 12: 2, 7: 4, 9: 1, 10: 2, 5: 14, 4: 14, 6: 3, 3: 19, 2: 37}",-0.8581326473057517
301,barabasi_albert,100,5,2,10,3.1752,4.0,2.9427877939124323,"{10: 2, 7: 1, 18: 1, 13: 1, 17: 1, 5: 10, 6: 5, 8: 5, 4: 10, 3: 23, 9: 2, 2: 39}",-0.8581326473057517
302,barabasi_albert,100,5,2,10,3.3102,4.0,2.4738633753705965,"{7: 3, 11: 3, 12: 1, 9: 3, 13: 1, 5: 12, 6: 7, 3: 22, 4: 12, 8: 1, 2: 35}",-0.8581326473057517
303,barabasi_albert,100,5,2,10,3.2546,4.0,2.569046515733026,"{12: 1, 13: 1, 15: 1, 8: 5, 7: 7, 6: 5, 5: 8, 9: 2, 4: 11, 2: 38, 3: 21}",-0.8581326473057517
304,barabasi_albert,100,5,2,10,3.2086,4.0,2.9765752132274432,"{18: 2, 14: 1, 12: 1, 11: 2, 5: 5, 6: 6, 3: 31, 4: 18, 7: 3, 9: 1, 2: 30}",-0.8581326473057517
305,barabasi_albert,100,5,2,10,3.1654,4.0,3.1240998703626617,"{12: 2, 11: 1, 18: 1, 20: 1, 8: 1, 9: 1, 3: 22, 13: 1, 4: 15, 6: 6, 5: 9, 2: 38, 7: 2}",-0.8581326473057517
306,barabasi_albert,100,5,2,10,3.3292,4.0,2.4859605789312105,"{8: 1, 13: 2, 11: 2, 9: 3, 7: 6, 3: 23, 5: 14, 2: 34, 4: 13, 6: 1, 10: 1}",-0.8581326473057517
307,barabasi_albert,100,5,2,10,3.2402,4.0,2.6758176320519302,"{10: 4, 16: 1, 6: 5, 8: 2, 13: 1, 5: 11, 11: 1, 2: 38, 9: 1, 3: 22, 4: 10, 7: 4}",-0.8581326473057517
308,barabasi_albert,100,5,2,10,3.2594,4.0,2.723967694375247,"{10: 2, 13: 1, 14: 1, 17: 1, 8: 5, 5: 10, 9: 1, 4: 15, 6: 3, 3: 22, 7: 3, 2: 36}",-0.8581326473057517
309,barabasi_albert,100,5,2,10,3.2408,4.0,2.727636339397171,"{9: 2, 8: 4, 14: 1, 16: 1, 13: 1, 10: 2, 7: 4, 6: 6, 4: 14, 3: 25, 2: 36, 5: 4}",-0.8581326473057517
310,barabasi_albert,100,5,2,10,3.2624,4.0,2.592296279363144,"{9: 2, 13: 3, 12: 1, 11: 1, 5: 8, 8: 4, 3: 29, 6: 7, 4: 12, 2: 32, 7: 1}",-0.8581326473057517
311,barabasi_albert,100,5,2,10,3.2824,4.0,2.445403852127497,"{10: 3, 12: 1, 13: 1, 7: 7, 11: 1, 8: 1, 9: 1, 5: 9, 4: 10, 6: 6, 3: 27, 2: 33}",-0.8581326473057517
312,barabasi_albert,100,5,2,10,3.313,4.0,2.3874672772626644,"{11: 3, 14: 1, 9: 1, 6: 8, 8: 4, 7: 5, 5: 6, 3: 27, 4: 14, 2: 31}",-0.8581326473057517
313,barabasi_albert,100,5,2,10,3.2212,4.0,2.6981475126464085,"{14: 2, 8: 5, 16: 1, 9: 1, 12: 1, 3: 29, 6: 6, 7: 3, 4: 13, 5: 7, 2: 32}",-0.8581326473057517
314,barabasi_albert,100,5,2,10,3.2804,4.0,2.6343879744638983,"{9: 2, 12: 2, 13: 1, 14: 2, 6: 7, 4: 20, 7: 3, 3: 21, 5: 7, 8: 1, 2: 34}",-0.8581326473057517
315,barabasi_albert,100,5,2,10,3.302,4.0,2.4899799195977463,"{15: 1, 9: 4, 12: 2, 5: 13, 7: 5, 8: 2, 4: 15, 6: 4, 3: 17, 2: 37}",-0.8581326473057517
316,barabasi_albert,100,5,2,10,3.267,4.0,2.5099800796022267,"{11: 3, 13: 1, 10: 2, 4: 12, 6: 7, 8: 2, 9: 2, 7: 4, 5: 10, 3: 18, 2: 39}",-0.8581326473057517
317,barabasi_albert,100,5,2,10,3.2242,4.0,2.756809750418044,"{13: 1, 14: 1, 12: 2, 15: 1, 10: 2, 8: 1, 6: 4, 9: 1, 5: 15, 4: 10, 3: 24, 7: 2, 2: 36}",-0.8581326473057517
318,barabasi_albert,100,5,2,10,3.292,4.0,2.4979991993593593,"{13: 1, 14: 2, 9: 3, 8: 2, 4: 22, 11: 1, 6: 5, 7: 2, 3: 25, 5: 8, 2: 29}",-0.8581326473057517
319,barabasi_albert,100,5,2,10,3.338,4.0,2.3622023622035435,"{12: 2, 7: 3, 13: 1, 10: 1, 5: 13, 6: 9, 8: 5, 3: 25, 4: 8, 2: 33}",-0.8581326473057517
320,barabasi_albert,100,5,2,10,3.1762,4.0,2.723967694375247,"{11: 1, 10: 1, 7: 5, 14: 1, 16: 1, 5: 8, 9: 3, 3: 21, 12: 1, 2: 38, 4: 14, 6: 4, 8: 2}",-0.8581326473057517
321,barabasi_albert,100,5,2,10,3.1858,4.0,2.973213749463701,"{15: 1, 13: 1, 18: 1, 7: 6, 8: 1, 14: 1, 5: 9, 9: 1, 3: 22, 10: 2, 6: 6, 4: 8, 2: 41}",-0.8581326473057517
322,barabasi_albert,100,5,2,10,3.2326,4.0,2.7964262908219126,"{10: 1, 8: 3, 18: 1, 12: 3, 13: 1, 7: 5, 4: 19, 5: 7, 2: 36, 6: 3, 3: 21}",-0.8581326473057517
323,barabasi_albert,100,5,2,10,3.2614,4.0,2.584569596664017,"{10: 1, 14: 3, 9: 3, 8: 3, 4: 17, 3: 20, 5: 11, 7: 2, 6: 5, 2: 35}",-0.8581326473057517
324,barabasi_albert,100,5,2,10,3.1428,4.0,3.152776554086889,"{18: 1, 15: 1, 13: 1, 16: 1, 9: 2, 7: 3, 12: 2, 5: 8, 6: 4, 8: 2, 3: 19, 2: 43, 4: 13}",-0.8581326473057517
325,barabasi_albert,100,5,2,10,3.1948,4.0,2.792848008753788,"{13: 2, 9: 1, 11: 1, 15: 1, 10: 2, 12: 1, 8: 3, 3: 19, 6: 8, 4: 13, 7: 2, 5: 6, 2: 41}",-0.8581326473057517
326,barabasi_albert,100,5,2,10,3.2556,4.0,2.6115129714401193,"{12: 1, 15: 2, 5: 7, 8: 7, 9: 1, 10: 1, 6: 5, 7: 2, 3: 26, 2: 33, 4: 15}",-0.8581326473057517
327,barabasi_albert,100,5,2,10,3.255,4.0,2.6795522013948525,"{10: 2, 9: 2, 15: 1, 11: 1, 12: 1, 14: 1, 6: 6, 7: 5, 5: 8, 8: 1, 3: 25, 4: 11, 2: 36}",-0.8581326473057517
328,barabasi_albert,100,5,2,10,3.1982,4.0,3.0298514815086235,"{9: 3, 12: 1, 21: 1, 11: 2, 4: 15, 5: 8, 16: 1, 3: 22, 6: 3, 7: 6, 2: 38}",-0.8581326473057517
329,barabasi_albert,100,5,2,10,3.3284,4.0,2.258317958127243,"{13: 1, 9: 1, 10: 1, 6: 7, 12: 1, 8: 4, 7: 6, 3: 24, 4: 14, 2: 31, 5: 10}",-0.8581326473057517
330,barabasi_albert,100,5,2,10,3.2634,4.0,2.6229754097208002,"{12: 2, 13: 1, 9: 4, 14: 1, 6: 7, 10: 1, 4: 16, 2: 36, 8: 1, 3: 22, 5: 6, 7: 3}",-0.8581326473057517
331,barabasi_albert,100,5,2,10,3.1926,4.0,2.8844410203711917,"{12: 2, 10: 3, 14: 2, 7: 4, 2: 44, 16: 1, 5: 13, 6: 4, 4: 16, 3: 11}",-0.8581326473057517
332,barabasi_albert,100,5,2,10,3.282,4.0,2.7422618401604177,"{15: 1, 13: 1, 6: 8, 9: 3, 16: 1, 5: 7, 8: 2, 10: 2, 7: 2, 2: 37, 4: 14, 3: 22}",-0.8581326473057517
333,barabasi_albert,100,5,2,10,3.163,4.0,2.778488797889961,"{15: 1, 13: 2, 14: 1, 10: 2, 5: 8, 6: 7, 8: 4, 7: 4, 4: 10, 3: 21, 2: 40}",-0.8581326473057517
334,barabasi_albert,100,5,2,10,3.288,4.0,2.5019992006393608,"{11: 1, 8: 4, 12: 3, 3: 17, 7: 4, 5: 6, 10: 1, 9: 2, 4: 18, 6: 6, 2: 38}",-0.8581326473057517
335,barabasi_albert,100,5,2,10,3.2876,4.0,2.5495097567963922,"{10: 1, 14: 1, 9: 2, 13: 1, 4: 13, 7: 8, 3: 24, 11: 2, 5: 9, 8: 2, 6: 2, 2: 35}",-0.8581326473057517
336,barabasi_albert,100,5,2,10,3.3102,4.0,2.5059928172283334,"{9: 3, 12: 3, 11: 2, 7: 4, 8: 2, 6: 5, 3: 21, 5: 10, 4: 14, 2: 36}",-0.8581326473057517
337,barabasi_albert,100,5,2,10,3.251,4.0,2.6115129714401193,"{12: 1, 11: 2, 16: 1, 9: 1, 10: 2, 7: 4, 3: 22, 4: 11, 8: 2, 6: 8, 5: 9, 2: 37}",-0.8581326473057517
338,barabasi_albert,100,5,2,10,3.2672,4.0,2.5298221281347035,"{9: 2, 14: 1, 8: 2, 13: 1, 11: 2, 10: 2, 6: 6, 5: 12, 3: 18, 4: 17, 7: 1, 2: 36}",-0.8581326473057517
339,barabasi_albert,100,5,2,10,3.1984,4.0,2.778488797889961,"{9: 2, 11: 2, 13: 1, 16: 1, 8: 2, 6: 6, 10: 2, 5: 8, 12: 1, 7: 2, 4: 15, 2: 41, 3: 17}",-0.8581326473057517
340,barabasi_albert,100,5,2,10,3.2272,4.0,2.7964262908219126,"{9: 2, 14: 1, 17: 1, 7: 2, 4: 14, 15: 1, 6: 6, 13: 1, 8: 3, 5: 10, 3: 25, 2: 34}",-0.8581326473057517
341,barabasi_albert,100,5,2,10,3.3346,4.0,2.445403852127497,"{9: 4, 10: 4, 13: 1, 5: 9, 8: 3, 7: 2, 4: 14, 6: 7, 2: 38, 3: 18}",-0.8581326473057517
342,barabasi_albert,100,5,2,10,3.2808,4.0,2.5612496949731396,"{13: 2, 9: 2, 7: 4, 10: 2, 6: 3, 3: 25, 12: 1, 11: 1, 8: 3, 4: 18, 5: 6, 2: 33}",-0.8581326473057517
343,barabasi_albert,100,5,2,10,3.1976,4.0,2.8495613697550013,"{9: 1, 12: 1, 13: 1, 18: 1, 10: 2, 4: 12, 11: 2, 8: 2, 2: 39, 7: 5, 5: 9, 3: 22, 6: 3}",-0.8581326473057517
344,barabasi_albert,100,5,2,10,3.2544,4.0,2.6832815729997477,"{15: 2, 11: 2, 6: 7, 14: 1, 9: 1, 5: 10, 4: 18, 8: 3, 3: 20, 7: 1, 2: 35}",-0.8581326473057517
345,barabasi_albert,100,5,2,10,3.2164,4.0,2.760434748368452,"{11: 3, 4: 13, 10: 1, 15: 1, 12: 2, 13: 1, 3: 28, 5: 9, 7: 4, 8: 2, 6: 2, 2: 34}",-0.8581326473057517
346,barabasi_albert,100,5,2,10,3.2214,4.0,2.630589287593181,"{7: 6, 11: 2, 14: 1, 6: 4, 10: 1, 4: 12, 13: 1, 9: 4, 5: 10, 3: 17, 2: 41, 8: 1}",-0.8581326473057517
347,barabasi_albert,100,5,2,10,3.2956,4.0,2.5377155080899043,"{9: 6, 12: 2, 8: 2, 16: 1, 5: 12, 6: 2, 7: 2, 4: 17, 2: 32, 3: 24}",-0.8581326473057517
348,barabasi_albert,100,5,2,10,3.246,4.0,2.5495097567963922,"{6: 7, 12: 1, 10: 4, 14: 1, 8: 3, 11: 1, 5: 8, 7: 2, 4: 14, 3: 22, 9: 1, 2: 36}",-0.8581326473057517
349,barabasi_albert,100,5,2,10,3.1958,4.0,2.705549851693737,"{16: 1, 10: 2, 12: 1, 8: 5, 11: 1, 7: 3, 4: 12, 13: 1, 2: 35, 6: 4, 3: 27, 9: 1, 5: 7}",-0.8581326473057517
350,barabasi_albert,100,5,2,10,3.1488,4.0,2.9664793948382653,"{12: 1, 10: 1, 11: 1, 17: 1, 13: 3, 6: 3, 7: 2, 3: 28, 4: 12, 5: 6, 9: 3, 8: 2, 2: 37}",-0.8581326473057517
351,barabasi_albert,100,5,2,10,3.321,4.0,2.4899799195977463,"{8: 6, 11: 2, 9: 3, 7: 3, 13: 1, 6: 5, 10: 1, 5: 12, 3: 23, 4: 6, 2: 38}",-0.8581326473057517
352,barabasi_albert,100,5,2,10,3.2974,4.0,2.5806975801127883,"{13: 2, 9: 1, 10: 4, 11: 1, 8: 4, 5: 5, 7: 6, 4: 13, 2: 32, 3: 31, 6: 1}",-0.8581326473057517
353,barabasi_albert,100,5,2,10,3.253,4.0,2.588435821108957,"{10: 1, 11: 2, 12: 2, 8: 5, 9: 3, 6: 5, 7: 5, 5: 5, 4: 12, 3: 19, 2: 41}",-0.8581326473057517
354,barabasi_albert,100,5,2,10,3.3328,4.0,2.4413111231467406,"{8: 2, 10: 2, 15: 1, 9: 3, 12: 1, 11: 1, 4: 14, 6: 5, 7: 1, 5: 12, 3: 30, 2: 28}",-0.8581326473057517
355,barabasi_albert,100,5,2,10,3.2586,4.0,2.619160170741759,"{13: 1, 8: 1, 14: 1, 15: 1, 9: 3, 3: 28, 11: 1, 6: 5, 7: 6, 5: 10, 4: 10, 2: 33}",-0.8581326473057517
