graph_id,model,n_nodes,m0,m,w,average_degree_of_separation,mean_degree_of_connection,standard_deviation_of_degrees_of_connection,degree_distribution,pearson_correlation_mean_separation_vs_degree_stdev
244,barabasi_albert,100,5,2,100,3.3164,4.0,2.3151673805580453,"{8: 4, 9: 3, 13: 1, 10: 2, 11: 1, 5: 10, 6: 7, 4: 16, 3: 24, 7: 1, 2: 31}",-0.7870583029069778
245,barabasi_albert,100,5,2,100,3.3204,4.0,2.3622023622035435,"{12: 1, 13: 1, 5: 7, 10: 1, 7: 3, 11: 1, 6: 9, 8: 5, 4: 14, 9: 1, 3: 25, 2: 32}",-0.7870583029069778
246,barabasi_albert,100,5,2,100,3.2878,4.0,2.4657656011875906,"{15: 1, 9: 2, 12: 2, 10: 1, 7: 8, 8: 3, 4: 17, 5: 8, 2: 29, 3: 29}",-0.7870583029069778
247,barabasi_albert,100,5,2,100,3.344,4.0,2.280350850198276,"{13: 1, 8: 2, 11: 1, 7: 8, 10: 1, 9: 3, 5: 8, 4: 14, 6: 5, 3: 27, 2: 30}",-0.7870583029069778
248,barabasi_albert,100,5,2,100,3.4032,4.0,2.222611077089287,"{11: 1, 13: 1, 10: 2, 6: 6, 9: 3, 7: 5, 5: 11, 4: 18, 3: 25, 2: 28}",-0.7870583029069778
249,barabasi_albert,100,5,2,100,3.324,4.0,2.2671568097509267,"{7: 8, 11: 2, 10: 1, 6: 6, 9: 4, 8: 1, 5: 9, 4: 15, 3: 19, 2: 35}",-0.7870583029069778
250,barabasi_albert,100,5,2,100,3.2086,4.0,2.8600699292150185,"{12: 2, 11: 1, 18: 1, 10: 2, 9: 1, 7: 2, 3: 22, 8: 3, 13: 1, 4: 15, 6: 5, 5: 7, 2: 38}",-0.7870583029069778
251,barabasi_albert,100,5,2,100,3.3082,4.0,2.4248711305964283,"{11: 3, 6: 5, 9: 3, 13: 1, 7: 5, 8: 3, 5: 8, 4: 19, 2: 37, 3: 16}",-0.7870583029069778
252,barabasi_albert,100,5,2,100,3.334,4.0,2.3916521486202797,"{8: 4, 10: 3, 12: 1, 9: 1, 13: 1, 7: 3, 4: 16, 6: 11, 2: 33, 5: 3, 3: 24}",-0.7870583029069778
253,barabasi_albert,100,5,2,100,3.37,4.0,2.4738633753705965,"{8: 2, 14: 1, 12: 1, 11: 2, 13: 1, 6: 5, 7: 5, 5: 13, 4: 19, 3: 15, 2: 36}",-0.7870583029069778
254,barabasi_albert,100,5,2,100,3.268,4.0,2.493992782667985,"{13: 1, 8: 3, 12: 2, 10: 2, 11: 1, 7: 2, 5: 12, 4: 13, 9: 2, 3: 28, 6: 3, 2: 31}",-0.7870583029069778
255,barabasi_albert,100,5,2,100,3.1972,4.0,2.6419689627245813,"{13: 2, 9: 2, 12: 1, 11: 1, 10: 1, 8: 7, 5: 8, 6: 5, 3: 23, 7: 2, 2: 39, 4: 9}",-0.7870583029069778
256,barabasi_albert,100,5,2,100,3.4174,4.0,2.1633307652783933,"{10: 1, 11: 1, 5: 9, 13: 1, 8: 3, 7: 3, 6: 8, 4: 23, 9: 2, 3: 20, 2: 29}",-0.7870583029069778
257,barabasi_albert,100,5,2,100,3.4356,4.0,2.280350850198276,"{8: 4, 9: 3, 7: 3, 13: 1, 10: 2, 4: 15, 6: 10, 5: 7, 3: 22, 2: 33}",-0.7870583029069778
258,barabasi_albert,100,5,2,100,3.2712,4.0,2.5099800796022267,"{10: 5, 9: 1, 12: 1, 13: 1, 8: 1, 5: 10, 11: 1, 7: 5, 3: 24, 4: 17, 6: 1, 2: 33}",-0.7870583029069778
259,barabasi_albert,100,5,2,100,3.3136,4.0,2.3366642891095846,"{7: 8, 8: 6, 10: 2, 13: 1, 5: 8, 6: 2, 9: 2, 4: 14, 3: 23, 2: 34}",-0.7870583029069778
260,barabasi_albert,100,5,2,100,3.2862,4.0,2.493992782667985,"{16: 1, 10: 3, 9: 1, 7: 4, 11: 2, 2: 34, 8: 2, 6: 3, 3: 19, 5: 12, 4: 19}",-0.7870583029069778
261,barabasi_albert,100,5,2,100,3.329,4.0,2.4166091947189146,"{9: 2, 8: 3, 10: 2, 12: 1, 15: 1, 6: 9, 4: 10, 3: 21, 7: 2, 5: 14, 2: 35}",-0.7870583029069778
262,barabasi_albert,100,5,2,100,3.3216,4.0,2.4899799195977463,"{7: 3, 12: 2, 8: 7, 13: 1, 10: 2, 6: 5, 4: 14, 3: 18, 5: 10, 2: 38}",-0.7870583029069778
263,barabasi_albert,100,5,2,100,3.264,4.0,2.4698178070456938,"{13: 1, 11: 1, 9: 2, 8: 4, 12: 1, 10: 2, 6: 3, 7: 6, 4: 15, 5: 6, 3: 26, 2: 33}",-0.7870583029069778
264,barabasi_albert,100,5,2,100,3.3204,4.0,2.3323807579381204,"{9: 4, 8: 3, 10: 2, 6: 10, 13: 1, 7: 4, 3: 21, 4: 14, 5: 6, 2: 35}",-0.7870583029069778
265,barabasi_albert,100,5,2,100,3.3,4.0,2.349468024894146,"{10: 2, 11: 1, 6: 8, 14: 1, 8: 4, 5: 8, 7: 5, 4: 15, 9: 1, 3: 21, 2: 34}",-0.7870583029069778
266,barabasi_albert,100,5,2,100,3.3852,4.0,2.3021728866442674,"{9: 2, 10: 1, 12: 1, 13: 1, 6: 11, 8: 1, 5: 15, 4: 13, 11: 1, 7: 2, 3: 17, 2: 35}",-0.7870583029069778
267,barabasi_albert,100,5,2,100,3.3022,4.0,2.5768197453450252,"{8: 2, 12: 2, 11: 1, 15: 1, 13: 1, 7: 4, 5: 9, 4: 18, 10: 1, 6: 5, 3: 24, 2: 32}",-0.7870583029069778
268,barabasi_albert,100,5,2,100,3.3352,4.0,2.3916521486202797,"{8: 1, 10: 3, 11: 1, 13: 1, 5: 10, 9: 5, 4: 19, 6: 2, 3: 24, 2: 31, 7: 3}",-0.7870583029069778
269,barabasi_albert,100,5,2,100,3.2836,4.0,2.6381811916545836,"{14: 1, 15: 1, 9: 3, 11: 1, 7: 8, 6: 7, 10: 2, 5: 5, 4: 12, 3: 22, 2: 38}",-0.7870583029069778
270,barabasi_albert,100,5,2,100,3.3716,4.0,2.4166091947189146,"{7: 6, 14: 3, 5: 12, 6: 7, 3: 30, 8: 3, 2: 28, 4: 11}",-0.7870583029069778
271,barabasi_albert,100,5,2,100,3.3328,4.0,2.3748684174075834,"{6: 8, 11: 2, 9: 2, 13: 2, 4: 16, 7: 4, 8: 2, 3: 26, 5: 8, 2: 30}",-0.7870583029069778
272,barabasi_albert,100,5,2,100,3.2844,4.0,2.4859605789312105,"{14: 1, 10: 3, 11: 1, 9: 5, 5: 8, 7: 5, 3: 23, 4: 14, 6: 5, 2: 35}",-0.7870583029069778
273,barabasi_albert,100,5,2,100,3.3278,4.0,2.32379000772445,"{10: 2, 7: 3, 12: 2, 8: 4, 5: 13, 6: 8, 11: 1, 4: 11, 2: 33, 3: 23}",-0.7870583029069778
274,barabasi_albert,100,5,2,100,3.3488,4.0,2.227105745132009,"{8: 4, 10: 3, 11: 1, 5: 13, 7: 7, 6: 4, 9: 1, 4: 14, 3: 18, 2: 35}",-0.7870583029069778
275,barabasi_albert,100,5,2,100,3.278,4.0,2.5099800796022267,"{5: 7, 11: 4, 10: 1, 12: 1, 9: 3, 4: 11, 7: 1, 6: 8, 8: 3, 2: 34, 3: 27}",-0.7870583029069778
276,barabasi_albert,100,5,2,100,3.3534,4.0,2.4698178070456938,"{7: 4, 15: 1, 10: 2, 11: 1, 12: 1, 5: 12, 8: 4, 2: 33, 4: 15, 3: 23, 6: 3, 9: 1}",-0.7870583029069778
277,barabasi_albert,100,5,2,100,3.2586,4.0,2.5099800796022267,"{9: 4, 15: 1, 10: 3, 8: 1, 7: 5, 4: 17, 5: 9, 11: 1, 3: 18, 6: 4, 2: 37}",-0.7870583029069778
278,barabasi_albert,100,5,2,100,3.3308,4.0,2.3323807579381204,"{7: 3, 11: 4, 10: 1, 9: 2, 8: 4, 4: 14, 6: 5, 3: 31, 5: 8, 2: 28}",-0.7870583029069778
279,barabasi_albert,100,5,2,100,3.3406,4.0,2.4738633753705965,"{15: 1, 9: 6, 8: 1, 13: 1, 7: 7, 5: 9, 3: 20, 2: 35, 6: 3, 4: 17}",-0.7870583029069778
280,barabasi_albert,100,5,2,100,3.2298,4.0,2.734958866235469,"{10: 1, 15: 1, 13: 1, 5: 6, 16: 1, 3: 20, 11: 1, 6: 10, 4: 12, 9: 1, 7: 6, 8: 1, 2: 39}",-0.7870583029069778
281,barabasi_albert,100,5,2,100,3.3204,4.0,2.3065125189341593,"{10: 4, 7: 4, 12: 1, 8: 6, 5: 5, 3: 23, 4: 16, 6: 8, 2: 33}",-0.7870583029069778
282,barabasi_albert,100,5,2,100,3.2996,4.0,2.3916521486202797,"{11: 1, 10: 2, 8: 3, 9: 4, 12: 1, 7: 7, 5: 7, 3: 29, 4: 11, 2: 32, 6: 3}",-0.7870583029069778
283,barabasi_albert,100,5,2,100,3.3062,4.0,2.445403852127497,"{7: 7, 13: 1, 11: 3, 8: 1, 5: 11, 14: 1, 2: 31, 4: 19, 9: 1, 3: 23, 6: 2}",-0.7870583029069778
284,barabasi_albert,100,5,2,100,3.3078,4.0,2.4698178070456938,"{13: 1, 14: 1, 12: 1, 7: 3, 10: 1, 8: 3, 4: 13, 6: 8, 5: 11, 9: 2, 3: 21, 2: 35}",-0.7870583029069778
285,barabasi_albert,100,5,2,100,3.297,4.0,2.4979991993593593,"{12: 1, 13: 1, 10: 3, 9: 1, 14: 1, 4: 14, 8: 2, 5: 13, 6: 8, 2: 35, 3: 20, 7: 1}",-0.7870583029069778
286,barabasi_albert,100,5,2,100,3.357,4.0,2.2045407685048604,"{9: 5, 10: 2, 6: 10, 8: 2, 11: 1, 7: 2, 5: 7, 4: 15, 3: 27, 2: 29}",-0.7870583029069778
287,barabasi_albert,100,5,2,100,3.3484,4.0,2.3108440016582685,"{11: 2, 12: 1, 10: 1, 7: 6, 5: 10, 8: 5, 6: 7, 2: 37, 3: 16, 4: 15}",-0.7870583029069778
288,barabasi_albert,100,5,2,100,3.3064,4.0,2.3151673805580453,"{10: 2, 8: 5, 11: 1, 9: 1, 13: 1, 6: 9, 7: 2, 4: 15, 5: 12, 3: 15, 2: 37}",-0.7870583029069778
289,barabasi_albert,100,5,2,100,3.31,4.0,2.3366642891095846,"{7: 5, 10: 1, 15: 1, 9: 1, 11: 1, 6: 6, 8: 5, 5: 12, 3: 22, 4: 13, 2: 33}",-0.7870583029069778
290,barabasi_albert,100,5,2,100,3.3292,4.0,2.3622023622035435,"{6: 10, 9: 3, 13: 2, 7: 5, 8: 4, 5: 9, 4: 9, 3: 23, 2: 35}",-0.7870583029069778
291,barabasi_albert,100,5,2,100,3.2994,4.0,2.293468988235943,"{9: 3, 8: 4, 10: 3, 7: 6, 4: 18, 11: 1, 6: 4, 5: 6, 3: 22, 2: 33}",-0.7870583029069778
292,barabasi_albert,100,5,2,100,3.323,4.0,2.4083189157584592,"{8: 5, 9: 3, 6: 7, 16: 1, 7: 4, 5: 9, 4: 16, 3: 19, 11: 1, 2: 35}",-0.7870583029069778
293,barabasi_albert,100,5,2,100,3.2506,4.0,2.649528259898354,"{6: 7, 10: 1, 16: 1, 8: 3, 15: 1, 11: 2, 7: 3, 5: 10, 4: 14, 3: 21, 2: 36, 9: 1}",-0.7870583029069778
294,barabasi_albert,100,5,2,100,3.3098,4.0,2.3323807579381204,"{9: 2, 12: 1, 7: 3, 11: 1, 6: 6, 10: 3, 5: 8, 4: 15, 8: 4, 3: 26, 2: 31}",-0.7870583029069778
295,barabasi_albert,100,5,2,100,3.3376,4.0,2.3832750575625967,"{10: 2, 13: 1, 9: 2, 14: 1, 8: 2, 7: 5, 6: 7, 5: 10, 3: 26, 4: 13, 2: 31}",-0.7870583029069778
296,barabasi_albert,100,5,2,100,3.3982,4.0,2.195449840010015,"{11: 2, 8: 2, 10: 2, 9: 2, 7: 4, 6: 8, 5: 14, 2: 31, 4: 11, 3: 24}",-0.7870583029069778
297,barabasi_albert,100,5,2,100,3.3836,4.0,2.2045407685048604,"{9: 4, 6: 3, 8: 6, 11: 1, 4: 12, 7: 3, 10: 1, 5: 15, 3: 23, 2: 32}",-0.7870583029069778
298,barabasi_albert,100,5,2,100,3.2732,4.0,2.4738633753705965,"{9: 2, 10: 2, 12: 3, 11: 1, 8: 3, 5: 13, 7: 3, 3: 21, 4: 17, 2: 34, 6: 1}",-0.7870583029069778
299,barabasi_albert,100,5,2,100,3.307,4.0,2.4124676163629637,"{11: 2, 8: 4, 10: 3, 13: 1, 7: 4, 5: 8, 4: 20, 2: 37, 6: 6, 3: 15}",-0.7870583029069778
300,barabasi_albert,100,5,2,100,3.2664,4.0,2.6,"{10: 1, 16: 1, 13: 1, 11: 2, 7: 8, 6: 9, 9: 1, 8: 1, 4: 10, 5: 4, 3: 28, 2: 34}",-0.7870583029069778
301,barabasi_albert,100,5,2,100,3.2814,4.0,2.493992782667985,"{12: 1, 7: 8, 13: 2, 9: 3, 11: 1, 4: 17, 8: 1, 5: 5, 3: 23, 6: 5, 2: 34}",-0.7870583029069778
302,barabasi_albert,100,5,2,100,3.3518,4.0,2.3065125189341593,"{12: 1, 11: 2, 10: 2, 5: 11, 9: 1, 8: 3, 6: 8, 4: 16, 7: 3, 3: 19, 2: 34}",-0.7870583029069778
303,barabasi_albert,100,5,2,100,3.2924,4.0,2.694438717061496,"{11: 2, 15: 1, 14: 1, 8: 4, 6: 8, 5: 9, 13: 1, 3: 27, 7: 2, 4: 9, 10: 1, 2: 35}",-0.7870583029069778
304,barabasi_albert,100,5,2,100,3.3628,4.0,2.1908902300206643,"{11: 3, 8: 2, 7: 7, 6: 11, 5: 11, 9: 1, 4: 12, 3: 18, 2: 35}",-0.7870583029069778
305,barabasi_albert,100,5,2,100,3.3384,4.0,2.3748684174075834,"{10: 3, 9: 2, 11: 1, 13: 1, 8: 1, 3: 21, 4: 17, 12: 1, 5: 14, 7: 1, 6: 6, 2: 32}",-0.7870583029069778
306,barabasi_albert,100,5,2,100,3.3244,4.0,2.349468024894146,"{8: 1, 10: 2, 9: 3, 12: 2, 6: 10, 11: 1, 3: 27, 4: 10, 5: 12, 2: 31, 7: 1}",-0.7870583029069778
307,barabasi_albert,100,5,2,100,3.2776,4.0,2.4698178070456938,"{14: 1, 8: 5, 10: 2, 7: 5, 9: 1, 4: 17, 5: 7, 12: 1, 3: 24, 11: 1, 6: 3, 2: 33}",-0.7870583029069778
308,barabasi_albert,100,5,2,100,3.3138,4.0,2.328089345364563,"{8: 4, 11: 3, 9: 2, 10: 1, 6: 6, 3: 29, 4: 12, 7: 7, 5: 5, 2: 31}",-0.7870583029069778
309,barabasi_albert,100,5,2,100,3.3366,4.0,2.3366642891095846,"{12: 1, 6: 8, 11: 2, 7: 8, 4: 15, 10: 2, 5: 9, 3: 15, 8: 2, 2: 38}",-0.7870583029069778
310,barabasi_albert,100,5,2,100,3.2972,4.0,2.3790754506740637,"{12: 1, 10: 2, 13: 1, 6: 6, 8: 4, 4: 20, 5: 6, 9: 3, 7: 3, 2: 33, 3: 21}",-0.7870583029069778
311,barabasi_albert,100,5,2,100,3.304,4.0,2.3706539182259396,"{10: 3, 12: 2, 7: 7, 6: 8, 5: 6, 8: 1, 4: 14, 9: 2, 3: 23, 2: 34}",-0.7870583029069778
312,barabasi_albert,100,5,2,100,3.2746,4.0,2.5258661880630178,"{17: 1, 11: 1, 9: 2, 10: 1, 12: 1, 5: 15, 6: 8, 7: 6, 2: 38, 4: 10, 3: 17}",-0.7870583029069778
313,barabasi_albert,100,5,2,100,3.455,4.0,2.1260291625469296,"{13: 1, 8: 2, 10: 1, 9: 2, 6: 10, 7: 5, 5: 16, 2: 34, 4: 13, 3: 16}",-0.7870583029069778
314,barabasi_albert,100,5,2,100,3.3186,4.0,2.4859605789312105,"{15: 1, 12: 1, 10: 5, 7: 4, 5: 13, 6: 6, 3: 27, 4: 10, 2: 32, 9: 1}",-0.7870583029069778
315,barabasi_albert,100,5,2,100,3.3264,4.0,2.3748684174075834,"{7: 3, 6: 6, 12: 1, 11: 3, 8: 2, 10: 3, 4: 19, 3: 20, 5: 10, 2: 33}",-0.7870583029069778
316,barabasi_albert,100,5,2,100,3.2296,4.0,2.649528259898354,"{9: 3, 13: 1, 11: 1, 16: 1, 10: 3, 7: 2, 5: 11, 8: 2, 6: 5, 3: 28, 4: 9, 2: 34}",-0.7870583029069778
317,barabasi_albert,100,5,2,100,3.3444,4.0,2.340939982143925,"{12: 2, 9: 2, 10: 1, 8: 2, 13: 1, 6: 5, 7: 5, 5: 11, 3: 25, 2: 30, 4: 16}",-0.7870583029069778
318,barabasi_albert,100,5,2,100,3.2702,4.0,2.588435821108957,"{8: 4, 10: 2, 15: 1, 13: 1, 12: 1, 9: 1, 11: 1, 2: 33, 3: 23, 7: 1, 4: 20, 5: 6, 6: 6}",-0.7870583029069778
319,barabasi_albert,100,5,2,100,3.3684,4.0,2.3579652245103193,"{11: 2, 8: 4, 10: 2, 12: 1, 5: 10, 6: 9, 3: 24, 7: 3, 2: 34, 4: 10, 9: 1}",-0.7870583029069778
320,barabasi_albert,100,5,2,100,3.3352,4.0,2.3832750575625967,"{6: 7, 12: 1, 9: 4, 15: 1, 5: 10, 7: 3, 8: 2, 10: 1, 4: 17, 2: 32, 3: 22}",-0.7870583029069778
321,barabasi_albert,100,5,2,100,3.3152,4.0,2.588435821108957,"{7: 7, 13: 2, 12: 2, 11: 1, 9: 2, 5: 8, 8: 2, 3: 22, 4: 15, 6: 3, 2: 36}",-0.7870583029069778
322,barabasi_albert,100,5,2,100,3.2856,4.0,2.588435821108957,"{8: 4, 10: 1, 15: 2, 9: 2, 7: 3, 5: 10, 3: 24, 11: 1, 6: 7, 4: 11, 2: 35}",-0.7870583029069778
323,barabasi_albert,100,5,2,100,3.2972,4.0,2.4576411454889016,"{8: 1, 9: 3, 17: 1, 10: 3, 5: 15, 6: 7, 7: 4, 4: 8, 3: 25, 2: 33}",-0.7870583029069778
324,barabasi_albert,100,5,2,100,3.384,4.0,2.353720459187964,"{12: 1, 9: 2, 13: 2, 8: 3, 6: 8, 5: 12, 4: 11, 3: 26, 7: 4, 2: 31}",-0.7870583029069778
325,barabasi_albert,100,5,2,100,3.2774,4.0,2.4041630560342617,"{9: 3, 14: 1, 12: 2, 8: 5, 5: 15, 6: 4, 7: 1, 4: 16, 3: 19, 2: 34}",-0.7870583029069778
326,barabasi_albert,100,5,2,100,3.3166,4.0,2.3579652245103193,"{12: 2, 11: 3, 6: 9, 5: 8, 8: 3, 9: 1, 4: 16, 7: 2, 3: 26, 2: 30}",-0.7870583029069778
327,barabasi_albert,100,5,2,100,3.2798,4.0,2.6343879744638983,"{10: 3, 12: 2, 16: 1, 13: 1, 5: 11, 6: 10, 3: 20, 7: 2, 2: 36, 4: 14}",-0.7870583029069778
328,barabasi_albert,100,5,2,100,3.304,4.0,2.4041630560342617,"{10: 2, 11: 1, 12: 3, 6: 8, 7: 6, 5: 15, 4: 9, 3: 20, 2: 36}",-0.7870583029069778
329,barabasi_albert,100,5,2,100,3.2592,4.0,2.5495097567963922,"{9: 2, 10: 1, 14: 1, 11: 1, 7: 7, 5: 9, 4: 14, 12: 1, 8: 2, 6: 2, 3: 26, 2: 33, 13: 1}",-0.7870583029069778
330,barabasi_albert,100,5,2,100,3.2412,4.0,2.569046515733026,"{14: 1, 11: 2, 10: 2, 9: 2, 12: 1, 6: 4, 3: 26, 5: 10, 7: 4, 8: 3, 4: 10, 2: 35}",-0.7870583029069778
331,barabasi_albert,100,5,2,100,3.2166,4.0,2.565151067676132,"{10: 4, 11: 2, 12: 1, 7: 6, 9: 2, 4: 11, 6: 4, 8: 3, 5: 6, 3: 22, 2: 39}",-0.7870583029069778
332,barabasi_albert,100,5,2,100,3.3464,4.0,2.253885533916929,"{7: 4, 6: 7, 10: 2, 13: 1, 9: 3, 8: 3, 4: 17, 2: 35, 5: 12, 3: 16}",-0.7870583029069778
333,barabasi_albert,100,5,2,100,3.3322,4.0,2.328089345364563,"{14: 1, 6: 6, 8: 5, 13: 1, 10: 1, 7: 5, 9: 1, 5: 8, 2: 29, 3: 27, 4: 16}",-0.7870583029069778
334,barabasi_albert,100,5,2,100,3.2988,4.0,2.3790754506740637,"{14: 1, 8: 3, 9: 4, 10: 1, 6: 8, 3: 21, 4: 14, 5: 11, 12: 1, 7: 2, 2: 34}",-0.7870583029069778
335,barabasi_albert,100,5,2,100,3.3266,4.0,2.513961017995307,"{9: 5, 7: 4, 16: 1, 10: 1, 13: 1, 5: 11, 4: 13, 8: 1, 6: 6, 3: 23, 2: 34}",-0.7870583029069778
336,barabasi_albert,100,5,2,100,3.3122,4.0,2.2671568097509267,"{8: 3, 10: 2, 11: 1, 13: 1, 6: 5, 9: 3, 3: 21, 7: 1, 5: 15, 4: 17, 2: 31}",-0.7870583029069778
337,barabasi_albert,100,5,2,100,3.2034,4.0,2.756809750418044,"{17: 1, 11: 4, 10: 3, 12: 1, 4: 11, 7: 1, 5: 15, 2: 39, 6: 6, 3: 19}",-0.7870583029069778
338,barabasi_albert,100,5,2,100,3.3216,4.0,2.3065125189341593,"{6: 6, 8: 5, 9: 3, 7: 4, 12: 1, 4: 16, 5: 9, 11: 1, 10: 1, 2: 35, 3: 19}",-0.7870583029069778
339,barabasi_albert,100,5,2,100,3.3096,4.0,2.4083189157584592,"{9: 3, 11: 3, 6: 8, 7: 5, 4: 16, 8: 3, 12: 1, 2: 36, 3: 20, 5: 5}",-0.7870583029069778
340,barabasi_albert,100,5,2,100,3.435,4.0,2.2759613353482084,"{11: 2, 8: 2, 10: 2, 12: 1, 9: 1, 7: 3, 6: 9, 5: 12, 3: 20, 4: 15, 2: 33}",-0.7870583029069778
341,barabasi_albert,100,5,2,100,3.3426,4.0,2.3958297101421877,"{12: 1, 9: 1, 11: 2, 10: 1, 8: 6, 7: 7, 6: 3, 5: 10, 4: 13, 2: 38, 3: 18}",-0.7870583029069778
342,barabasi_albert,100,5,2,100,3.2742,4.0,2.6115129714401193,"{10: 1, 9: 5, 16: 1, 11: 1, 12: 1, 7: 4, 6: 8, 2: 38, 3: 21, 5: 7, 4: 12, 8: 1}",-0.7870583029069778
343,barabasi_albert,100,5,2,100,3.369,4.0,2.3194827009486403,"{11: 2, 12: 2, 10: 1, 9: 2, 6: 8, 5: 15, 7: 3, 3: 20, 4: 14, 2: 33}",-0.7870583029069778
344,barabasi_albert,100,5,2,100,3.2312,4.0,2.5573423705088842,"{11: 2, 15: 1, 10: 3, 6: 6, 8: 3, 5: 7, 9: 2, 7: 3, 4: 19, 2: 39, 3: 15}",-0.7870583029069778
345,barabasi_albert,100,5,2,100,3.333,4.0,2.3958297101421877,"{9: 2, 12: 1, 7: 7, 11: 2, 13: 1, 3: 23, 6: 9, 8: 1, 5: 7, 4: 13, 2: 34}",-0.7870583029069778
346,barabasi_albert,100,5,2,100,3.2956,4.0,2.4738633753705965,"{13: 2, 12: 1, 14: 1, 7: 1, 9: 3, 5: 11, 8: 2, 6: 5, 4: 19, 3: 27, 2: 28}",-0.7870583029069778
347,barabasi_albert,100,5,2,100,3.3534,4.0,2.3151673805580453,"{10: 4, 12: 2, 9: 2, 5: 16, 8: 1, 6: 4, 7: 2, 4: 17, 3: 20, 2: 32}",-0.7870583029069778
348,barabasi_albert,100,5,2,100,3.4022,4.0,2.1908902300206643,"{12: 1, 10: 2, 8: 4, 11: 1, 4: 14, 5: 10, 9: 1, 6: 8, 3: 29, 7: 3, 2: 27}",-0.7870583029069778
349,barabasi_albert,100,5,2,100,3.299,4.0,2.4413111231467406,"{8: 2, 14: 2, 9: 4, 10: 1, 5: 7, 6: 12, 3: 27, 7: 2, 4: 11, 2: 32}",-0.7870583029069778
350,barabasi_albert,100,5,2,100,3.3678,4.0,2.3579652245103193,"{6: 14, 10: 3, 14: 1, 15: 1, 5: 9, 7: 2, 4: 19, 3: 20, 2: 31}",-0.7870583029069778
351,barabasi_albert,100,5,2,100,3.3264,4.0,2.3579652245103193,"{10: 2, 12: 3, 7: 7, 9: 1, 8: 1, 4: 15, 6: 6, 5: 10, 2: 33, 3: 22}",-0.7870583029069778
352,barabasi_albert,100,5,2,100,3.3034,4.0,2.569046515733026,"{12: 3, 14: 1, 11: 2, 7: 3, 4: 10, 8: 3, 3: 31, 5: 8, 6: 8, 2: 31}",-0.7870583029069778
353,barabasi_albert,100,5,2,100,3.2168,4.0,2.6,"{10: 4, 6: 2, 8: 3, 13: 1, 15: 1, 4: 15, 11: 1, 9: 1, 5: 8, 7: 4, 3: 28, 2: 32}",-0.7870583029069778
354,barabasi_albert,100,5,2,100,3.2666,4.0,2.565151067676132,"{11: 2, 9: 1, 13: 1, 10: 2, 14: 1, 5: 12, 6: 3, 8: 2, 4: 15, 7: 6, 3: 16, 2: 39}",-0.7870583029069778
355,barabasi_albert,100,5,2,100,3.3598,4.0,2.2494443758403984,"{10: 1, 12: 1, 11: 2, 9: 1, 7: 6, 6: 9, 5: 10, 4: 13, 3: 23, 2: 32, 8: 2}",-0.7870583029069778
356,barabasi_albert,100,5,2,100,3.301,4.0,2.4617067250182343,"{10: 5, 9: 3, 15: 1, 6: 8, 4: 18, 8: 1, 7: 2, 5: 7, 3: 21, 2: 34}",-0.7870583029069778
357,barabasi_albert,100,5,2,100,3.2756,4.0,2.5298221281347035,"{9: 2, 13: 1, 8: 5, 18: 1, 7: 7, 5: 11, 3: 27, 4: 13, 6: 2, 2: 31}",-0.7870583029069778
358,barabasi_albert,100,5,2,100,3.2688,4.0,2.4372115213907883,"{9: 4, 10: 1, 8: 4, 15: 1, 11: 1, 6: 6, 5: 10, 4: 15, 7: 3, 3: 19, 2: 36}",-0.7870583029069778
359,barabasi_albert,100,5,2,100,3.3312,4.0,2.5219040425836985,"{11: 3, 18: 1, 7: 2, 6: 12, 2: 35, 9: 1, 5: 11, 8: 2, 4: 14, 3: 19}",-0.7870583029069778
360,barabasi_albert,100,5,2,100,3.2614,4.0,2.6229754097208002,"{8: 4, 10: 1, 9: 3, 15: 1, 7: 2, 17: 1, 5: 10, 6: 8, 4: 12, 3: 23, 2: 35}",-0.7870583029069778
361,barabasi_albert,100,5,2,100,3.2578,4.0,2.4413111231467406,"{10: 1, 16: 1, 12: 1, 9: 1, 6: 8, 11: 1, 7: 8, 5: 5, 8: 1, 4: 19, 2: 33, 3: 21}",-0.7870583029069778
362,barabasi_albert,100,5,2,100,3.3536,4.0,2.3706539182259396,"{6: 6, 7: 5, 15: 1, 9: 1, 12: 1, 5: 8, 8: 5, 4: 16, 11: 1, 3: 26, 2: 30}",-0.7870583029069778
363,barabasi_albert,100,5,2,100,3.307,4.0,2.4041630560342617,"{14: 1, 11: 1, 9: 2, 12: 1, 8: 2, 6: 3, 5: 14, 7: 7, 4: 12, 10: 1, 3: 22, 2: 34}",-0.7870583029069778
364,barabasi_albert,100,5,2,100,3.2346,4.0,2.649528259898354,"{12: 2, 9: 4, 10: 2, 8: 1, 13: 1, 7: 5, 11: 1, 6: 6, 5: 5, 4: 14, 3: 18, 2: 41}",-0.7870583029069778
365,barabasi_albert,100,5,2,100,3.374,4.0,2.2715633383201093,"{11: 4, 7: 4, 12: 1, 6: 6, 8: 3, 5: 10, 3: 26, 4: 18, 2: 28}",-0.7870583029069778
366,barabasi_albert,100,5,2,100,3.3382,4.0,2.3958297101421877,"{12: 1, 9: 4, 11: 1, 13: 1, 8: 4, 7: 1, 3: 13, 5: 10, 4: 19, 2: 38, 6: 8}",-0.7870583029069778
367,barabasi_albert,100,5,2,100,3.261,4.0,2.5298221281347035,"{11: 3, 10: 2, 15: 1, 6: 9, 7: 1, 8: 3, 5: 13, 9: 1, 3: 21, 4: 9, 2: 37}",-0.7870583029069778
