graph_id,model,n_nodes,m0,m,w,average_degree_of_separation,mean_degree_of_connection,standard_deviation_of_degrees_of_connection,degree_distribution,pearson_correlation_mean_separation_vs_degree_stdev
222,barabasi_albert,100,5,2,0,2.8838,4.0,4.512205669071391,"{13: 2, 16: 1, 39: 1, 7: 5, 14: 1, 10: 2, 11: 1, 5: 6, 4: 7, 3: 21, 2: 50, 6: 3}",-0.9475081543709567
223,barabasi_albert,100,5,2,0,2.9384,4.0,3.7013511046643495,"{27: 1, 12: 2, 10: 2, 15: 2, 14: 1, 6: 5, 5: 7, 2: 49, 3: 17, 7: 2, 4: 10, 9: 1, 8: 1}",-0.9475081543709567
224,barabasi_albert,100,5,2,0,2.9778,4.0,3.8026306683663087,"{15: 1, 23: 1, 21: 1, 16: 1, 6: 4, 11: 1, 9: 3, 3: 21, 7: 2, 2: 50, 5: 3, 4: 8, 8: 2, 13: 1, 10: 1}",-0.9475081543709567
225,barabasi_albert,100,5,2,0,2.914,4.0,4.06201920231798,"{23: 1, 10: 1, 16: 1, 28: 1, 19: 1, 4: 12, 6: 6, 3: 21, 8: 3, 7: 3, 2: 46, 5: 4}",-0.9475081543709567
226,barabasi_albert,100,5,2,0,2.9394,4.0,4.029888335921977,"{23: 1, 26: 1, 13: 1, 14: 1, 18: 1, 3: 22, 7: 2, 5: 8, 9: 2, 4: 8, 12: 1, 2: 48, 6: 3, 10: 1}",-0.9475081543709567
227,barabasi_albert,100,5,2,0,2.9224,4.0,3.9673668849754744,"{17: 1, 23: 1, 21: 2, 8: 2, 10: 2, 6: 3, 9: 2, 12: 1, 4: 12, 5: 9, 2: 54, 3: 11}",-0.9475081543709567
228,barabasi_albert,100,5,2,0,3.0708,4.0,3.560898762952971,"{14: 1, 17: 1, 20: 1, 18: 1, 15: 1, 5: 5, 11: 1, 12: 1, 6: 3, 4: 12, 7: 5, 9: 1, 3: 18, 8: 1, 2: 48}",-0.9475081543709567
229,barabasi_albert,100,5,2,0,2.8042,4.0,4.50111097397076,"{18: 1, 32: 1, 14: 1, 26: 1, 8: 3, 9: 2, 3: 21, 2: 53, 6: 5, 5: 3, 4: 5, 13: 1, 7: 3}",-0.9475081543709567
230,barabasi_albert,100,5,2,0,2.827,4.0,4.424929377967517,"{33: 1, 15: 3, 16: 2, 13: 1, 2: 53, 8: 3, 4: 10, 3: 21, 12: 1, 9: 1, 6: 1, 5: 2, 7: 1}",-0.9475081543709567
231,barabasi_albert,100,5,2,0,2.865,4.0,4.386342439892261,"{12: 2, 24: 1, 20: 1, 30: 1, 9: 2, 8: 2, 2: 52, 3: 20, 7: 2, 5: 6, 11: 1, 4: 9, 13: 1}",-0.9475081543709567
232,barabasi_albert,100,5,2,0,2.9638,4.0,3.9698866482558417,"{10: 2, 19: 3, 26: 1, 2: 49, 4: 9, 7: 1, 6: 6, 9: 3, 3: 20, 5: 5, 8: 1}",-0.9475081543709567
233,barabasi_albert,100,5,2,0,2.9722,4.0,3.919183588453085,"{14: 1, 11: 1, 16: 1, 19: 2, 26: 1, 4: 11, 8: 3, 6: 6, 7: 2, 2: 49, 3: 18, 5: 5}",-0.9475081543709567
234,barabasi_albert,100,5,2,0,2.9234,4.0,4.042276586281547,"{16: 1, 26: 1, 18: 1, 14: 1, 10: 3, 6: 2, 22: 1, 5: 6, 2: 49, 4: 14, 3: 18, 8: 1, 7: 1, 9: 1}",-0.9475081543709567
235,barabasi_albert,100,5,2,0,2.8816,4.0,4.197618372363071,"{22: 2, 13: 1, 8: 3, 26: 1, 11: 1, 12: 1, 6: 7, 14: 1, 5: 3, 3: 20, 4: 6, 2: 53, 9: 1}",-0.9475081543709567
236,barabasi_albert,100,5,2,0,2.917,4.0,4.261455150532504,"{10: 4, 12: 1, 21: 1, 5: 2, 30: 1, 7: 3, 6: 2, 22: 1, 11: 1, 4: 13, 8: 1, 3: 21, 2: 49}",-0.9475081543709567
237,barabasi_albert,100,5,2,0,2.847,4.0,4.326661530556787,"{14: 1, 16: 2, 27: 1, 11: 1, 23: 1, 20: 1, 10: 1, 6: 4, 4: 12, 2: 51, 5: 5, 3: 19, 7: 1}",-0.9475081543709567
238,barabasi_albert,100,5,2,0,3.0072,4.0,3.749666651850535,"{13: 2, 19: 1, 20: 1, 22: 1, 7: 4, 3: 30, 12: 2, 5: 4, 11: 1, 6: 5, 4: 6, 2: 43}",-0.9475081543709567
239,barabasi_albert,100,5,2,0,2.959,4.0,3.9673668849754744,"{13: 2, 28: 1, 7: 4, 21: 1, 12: 3, 3: 20, 4: 7, 2: 51, 8: 2, 5: 5, 9: 2, 6: 2}",-0.9475081543709567
240,barabasi_albert,100,5,2,0,2.9358,4.0,3.8987177379235853,"{22: 1, 14: 1, 18: 1, 19: 1, 20: 1, 8: 3, 2: 46, 3: 29, 7: 3, 9: 2, 6: 4, 4: 6, 5: 1, 12: 1}",-0.9475081543709567
241,barabasi_albert,100,5,2,0,2.9762,4.0,3.8392707640904935,"{18: 1, 10: 1, 11: 1, 14: 1, 25: 1, 9: 4, 20: 1, 8: 3, 7: 2, 6: 2, 3: 19, 4: 11, 2: 50, 5: 3}",-0.9475081543709567
242,barabasi_albert,100,5,2,0,2.933,4.0,4.034848200366403,"{12: 2, 22: 1, 25: 1, 15: 1, 14: 1, 3: 19, 17: 1, 5: 3, 10: 1, 4: 9, 7: 2, 6: 5, 8: 1, 2: 52, 9: 1}",-0.9475081543709567
243,barabasi_albert,100,5,2,0,2.9302,4.0,3.8574603043971822,"{13: 1, 18: 1, 15: 2, 25: 1, 6: 3, 17: 1, 7: 6, 5: 9, 4: 7, 2: 55, 8: 1, 3: 12, 10: 1}",-0.9475081543709567
244,barabasi_albert,100,5,2,0,2.8128,4.0,4.4362146025637665,"{25: 2, 23: 1, 15: 2, 4: 9, 16: 1, 3: 16, 7: 1, 5: 5, 11: 1, 6: 6, 2: 55, 8: 1}",-0.9475081543709567
245,barabasi_albert,100,5,2,0,2.9212,4.0,4.042276586281547,"{9: 2, 17: 2, 24: 1, 16: 1, 22: 1, 4: 10, 5: 5, 6: 4, 14: 1, 3: 24, 2: 47, 7: 1, 10: 1}",-0.9475081543709567
246,barabasi_albert,100,5,2,0,2.9066,4.0,4.312771730569565,"{19: 2, 15: 1, 7: 2, 35: 1, 5: 8, 4: 12, 3: 17, 6: 5, 2: 48, 8: 3, 9: 1}",-0.9475081543709567
247,barabasi_albert,100,5,2,0,2.9558,4.0,3.7067505985701277,"{19: 2, 15: 1, 20: 1, 12: 2, 6: 7, 9: 1, 14: 1, 4: 8, 2: 50, 7: 3, 8: 1, 5: 4, 3: 19}",-0.9475081543709567
248,barabasi_albert,100,5,2,0,3.007,4.0,3.9344631145812006,"{19: 1, 16: 1, 30: 1, 14: 1, 4: 11, 12: 1, 5: 7, 8: 2, 7: 3, 2: 47, 9: 2, 3: 19, 6: 4}",-0.9475081543709567
249,barabasi_albert,100,5,2,0,2.836,4.0,4.474371464239419,"{10: 1, 12: 2, 30: 1, 28: 1, 15: 1, 11: 1, 6: 6, 2: 55, 3: 18, 14: 1, 9: 1, 4: 6, 7: 1, 8: 1, 5: 4}",-0.9475081543709567
250,barabasi_albert,100,5,2,0,2.946,4.0,3.8548670534792766,"{17: 1, 20: 1, 22: 1, 10: 2, 16: 2, 7: 1, 11: 1, 8: 1, 5: 7, 2: 54, 4: 9, 9: 2, 6: 4, 3: 14}",-0.9475081543709567
251,barabasi_albert,100,5,2,0,3.0626,4.0,3.4263683398023628,"{16: 1, 23: 1, 10: 3, 18: 1, 8: 2, 6: 4, 7: 3, 4: 11, 9: 3, 3: 15, 5: 8, 2: 48}",-0.9475081543709567
252,barabasi_albert,100,5,2,0,2.8728,4.0,4.43846820423443,"{19: 1, 25: 1, 20: 1, 28: 1, 14: 1, 3: 22, 12: 1, 8: 1, 2: 49, 5: 3, 9: 2, 4: 13, 6: 3, 7: 1}",-0.9475081543709567
253,barabasi_albert,100,5,2,0,2.9148,4.0,4.120679555607303,"{18: 1, 19: 1, 15: 1, 24: 1, 23: 1, 3: 22, 11: 2, 6: 4, 4: 16, 2: 47, 10: 1, 9: 1, 7: 1, 5: 1}",-0.9475081543709567
254,barabasi_albert,100,5,2,0,2.9332,4.0,4.069397989875161,"{11: 5, 9: 1, 18: 1, 29: 1, 5: 5, 20: 1, 8: 1, 2: 50, 3: 22, 7: 2, 10: 1, 6: 3, 4: 7}",-0.9475081543709567
255,barabasi_albert,100,5,2,0,2.9204,4.0,4.022437072223753,"{14: 1, 16: 2, 20: 1, 28: 1, 11: 1, 6: 6, 8: 1, 9: 2, 4: 9, 5: 5, 3: 15, 2: 53, 7: 3}",-0.9475081543709567
256,barabasi_albert,100,5,2,0,2.8136,4.0,4.705316142407437,"{21: 1, 17: 1, 33: 1, 6: 3, 18: 1, 9: 2, 5: 5, 3: 21, 24: 1, 7: 3, 2: 51, 4: 10}",-0.9475081543709567
257,barabasi_albert,100,5,2,0,2.8192,4.0,4.658325879540846,"{8: 5, 25: 1, 23: 1, 22: 1, 30: 1, 7: 4, 2: 55, 3: 16, 6: 3, 4: 9, 5: 4}",-0.9475081543709567
258,barabasi_albert,100,5,2,0,2.9712,4.0,3.9268307832143723,"{25: 1, 23: 1, 21: 1, 7: 7, 15: 1, 10: 1, 6: 3, 3: 22, 8: 1, 2: 44, 4: 13, 5: 5}",-0.9475081543709567
259,barabasi_albert,100,5,2,0,2.937,4.0,3.8704004960727256,"{15: 2, 27: 1, 17: 2, 5: 7, 7: 4, 4: 8, 3: 20, 8: 3, 9: 1, 6: 2, 2: 49, 11: 1}",-0.9475081543709567
260,barabasi_albert,100,5,2,0,2.9404,4.0,4.03732584763727,"{10: 1, 25: 2, 18: 1, 14: 1, 5: 10, 8: 1, 3: 19, 15: 1, 9: 2, 6: 3, 2: 47, 4: 12}",-0.9475081543709567
261,barabasi_albert,100,5,2,0,2.9776,4.0,3.916631205513228,"{16: 2, 17: 1, 15: 1, 22: 1, 19: 1, 12: 1, 8: 1, 13: 1, 5: 7, 3: 17, 7: 2, 2: 50, 4: 14, 6: 1}",-0.9475081543709567
262,barabasi_albert,100,5,2,0,2.9546,4.0,3.893584466786357,"{16: 1, 15: 1, 25: 1, 11: 3, 23: 1, 3: 15, 6: 6, 4: 14, 8: 1, 5: 4, 2: 50, 9: 1, 7: 2}",-0.9475081543709567
263,barabasi_albert,100,5,2,0,2.8976,4.0,4.180908992073374,"{25: 1, 21: 1, 13: 1, 14: 1, 16: 1, 3: 20, 22: 1, 10: 1, 4: 10, 7: 2, 2: 52, 6: 3, 8: 3, 9: 1, 5: 2}",-0.9475081543709567
264,barabasi_albert,100,5,2,0,3.0252,4.0,3.6742346141747673,"{20: 1, 9: 1, 17: 1, 15: 1, 23: 1, 10: 1, 4: 9, 6: 5, 5: 10, 7: 3, 12: 1, 2: 49, 11: 1, 3: 16}",-0.9475081543709567
265,barabasi_albert,100,5,2,0,3.0104,4.0,3.594440151122286,"{13: 2, 12: 1, 23: 1, 11: 3, 18: 1, 6: 4, 10: 2, 9: 2, 2: 49, 4: 7, 5: 8, 3: 20}",-0.9475081543709567
266,barabasi_albert,100,5,2,0,2.8234,4.0,4.527692569068709,"{19: 1, 15: 2, 23: 1, 30: 1, 3: 12, 5: 7, 17: 1, 4: 9, 8: 3, 2: 59, 7: 1, 6: 1, 9: 1, 10: 1}",-0.9475081543709567
267,barabasi_albert,100,5,2,0,2.9396,4.0,4.144876355212541,"{22: 1, 12: 2, 9: 2, 10: 1, 31: 1, 8: 1, 7: 4, 11: 1, 6: 5, 3: 16, 14: 1, 5: 2, 2: 53, 4: 10}",-0.9475081543709567
268,barabasi_albert,100,5,2,0,2.9544,4.0,3.994996871087636,"{20: 1, 19: 1, 22: 1, 4: 10, 15: 2, 11: 1, 3: 23, 5: 7, 8: 2, 12: 1, 17: 1, 2: 48, 6: 1, 7: 1}",-0.9475081543709567
269,barabasi_albert,100,5,2,0,3.0016,4.0,3.7629775444453557,"{14: 1, 19: 1, 12: 1, 27: 1, 10: 1, 11: 1, 15: 1, 3: 18, 4: 12, 9: 1, 8: 1, 5: 7, 2: 47, 6: 5, 7: 2}",-0.9475081543709567
270,barabasi_albert,100,5,2,0,2.8354,4.0,4.567274898667694,"{30: 1, 7: 4, 18: 1, 29: 1, 17: 1, 5: 5, 12: 2, 4: 11, 8: 1, 2: 51, 3: 19, 6: 3}",-0.9475081543709567
271,barabasi_albert,100,5,2,0,2.9342,4.0,4.0024992192379,"{14: 2, 20: 1, 22: 1, 21: 1, 15: 1, 5: 7, 16: 1, 6: 2, 4: 12, 7: 2, 3: 22, 2: 47, 9: 1}",-0.9475081543709567
272,barabasi_albert,100,5,2,0,2.8754,4.0,4.240283009422838,"{28: 1, 21: 1, 9: 2, 11: 2, 24: 1, 7: 2, 5: 6, 3: 25, 14: 1, 8: 2, 6: 3, 2: 48, 4: 6}",-0.9475081543709567
273,barabasi_albert,100,5,2,0,2.9732,4.0,3.7336309405188937,"{12: 1, 21: 1, 11: 3, 17: 1, 23: 1, 8: 1, 4: 10, 14: 1, 6: 8, 2: 45, 7: 1, 3: 24, 5: 3}",-0.9475081543709567
274,barabasi_albert,100,5,2,0,3.0546,4.0,3.4467375879228173,"{9: 2, 16: 2, 19: 2, 11: 1, 5: 5, 6: 7, 8: 2, 10: 2, 3: 21, 4: 9, 7: 1, 2: 46}",-0.9475081543709567
275,barabasi_albert,100,5,2,0,2.8542,4.0,4.4788391353117385,"{34: 1, 20: 1, 19: 1, 11: 2, 14: 1, 12: 1, 7: 3, 2: 58, 4: 12, 8: 2, 5: 3, 6: 2, 9: 2, 3: 11}",-0.9475081543709567
276,barabasi_albert,100,5,2,0,2.9396,4.0,3.997499218261337,"{21: 1, 26: 1, 16: 1, 17: 1, 14: 1, 6: 5, 10: 1, 5: 6, 8: 1, 12: 1, 2: 47, 4: 8, 7: 1, 11: 1, 3: 24}",-0.9475081543709567
277,barabasi_albert,100,5,2,0,2.8114,4.0,4.78539444560216,"{8: 3, 31: 1, 32: 1, 17: 1, 18: 1, 2: 55, 11: 2, 6: 3, 3: 16, 5: 9, 4: 7, 7: 1}",-0.9475081543709567
278,barabasi_albert,100,5,2,0,2.9294,4.0,4.049691346263317,"{26: 1, 12: 1, 13: 1, 24: 1, 8: 3, 18: 1, 9: 3, 7: 1, 3: 23, 5: 7, 6: 2, 4: 6, 2: 49, 11: 1}",-0.9475081543709567
279,barabasi_albert,100,5,2,0,2.879,4.0,4.3335897360040905,"{19: 2, 26: 2, 12: 2, 4: 11, 2: 54, 6: 6, 8: 3, 9: 1, 5: 4, 3: 15}",-0.9475081543709567
280,barabasi_albert,100,5,2,0,2.8484,4.0,4.467661580737736,"{16: 2, 18: 1, 10: 1, 35: 1, 8: 2, 4: 8, 5: 5, 7: 3, 3: 20, 13: 1, 12: 1, 2: 53, 11: 1, 9: 1}",-0.9475081543709567
281,barabasi_albert,100,5,2,0,2.9022,4.0,4.132795663954365,"{15: 2, 10: 1, 20: 1, 29: 1, 3: 22, 18: 1, 4: 11, 7: 3, 12: 1, 2: 48, 9: 1, 6: 5, 5: 3}",-0.9475081543709567
282,barabasi_albert,100,5,2,0,3.0064,4.0,3.730951621235526,"{20: 1, 11: 2, 21: 1, 17: 1, 12: 1, 2: 50, 10: 1, 5: 4, 7: 1, 14: 1, 3: 18, 13: 1, 8: 4, 4: 13, 6: 1}",-0.9475081543709567
283,barabasi_albert,100,5,2,0,3.0064,4.0,3.687817782917155,"{14: 1, 20: 1, 15: 2, 21: 1, 8: 2, 4: 14, 10: 2, 11: 1, 3: 17, 13: 1, 6: 3, 5: 5, 7: 1, 2: 49}",-0.9475081543709567
284,barabasi_albert,100,5,2,0,2.8678,4.0,4.361192497471305,"{9: 2, 20: 1, 15: 1, 26: 1, 30: 1, 5: 4, 7: 6, 6: 5, 2: 50, 3: 21, 8: 1, 4: 7}",-0.9475081543709567
285,barabasi_albert,100,5,2,0,2.8906,4.0,4.328972164382672,"{7: 3, 33: 1, 24: 1, 6: 5, 15: 1, 13: 1, 9: 1, 10: 1, 3: 22, 11: 1, 4: 6, 5: 4, 8: 3, 2: 50}",-0.9475081543709567
286,barabasi_albert,100,5,2,0,2.9222,4.0,4.3220365569948616,"{20: 1, 29: 1, 16: 1, 24: 1, 15: 1, 5: 6, 4: 11, 9: 2, 3: 20, 8: 1, 6: 4, 2: 49, 7: 2}",-0.9475081543709567
287,barabasi_albert,100,5,2,0,3.0292,4.0,3.5355339059327378,"{10: 2, 27: 1, 13: 1, 15: 1, 14: 1, 4: 12, 5: 9, 12: 1, 8: 2, 7: 5, 3: 21, 2: 43, 6: 1}",-0.9475081543709567
288,barabasi_albert,100,5,2,0,3.0168,4.0,3.5777087639996634,"{16: 1, 26: 1, 14: 2, 7: 4, 3: 17, 8: 3, 10: 2, 5: 13, 9: 2, 2: 51, 6: 3, 4: 1}",-0.9475081543709567
289,barabasi_albert,100,5,2,0,2.805,4.0,4.604345773288535,"{16: 1, 29: 1, 14: 1, 24: 1, 25: 1, 4: 11, 12: 1, 6: 3, 8: 3, 2: 51, 3: 23, 7: 1, 11: 1, 5: 1}",-0.9475081543709567
290,barabasi_albert,100,5,2,0,2.9742,4.0,3.893584466786357,"{18: 1, 12: 1, 16: 2, 28: 1, 11: 1, 6: 5, 5: 5, 7: 2, 4: 10, 8: 5, 3: 16, 2: 51}",-0.9475081543709567
291,barabasi_albert,100,5,2,0,2.8286,4.0,4.411349000022556,"{15: 1, 16: 1, 31: 1, 23: 1, 4: 10, 10: 2, 5: 7, 6: 5, 18: 1, 3: 15, 2: 54, 11: 1, 8: 1}",-0.9475081543709567
292,barabasi_albert,100,5,2,0,2.8032,4.0,4.619523784980439,"{13: 1, 31: 1, 22: 1, 28: 1, 14: 1, 4: 13, 11: 1, 3: 22, 5: 3, 9: 1, 2: 48, 6: 6, 7: 1}",-0.9475081543709567
293,barabasi_albert,100,5,2,0,2.9678,4.0,3.7735924528226414,"{18: 1, 19: 1, 12: 1, 26: 1, 9: 4, 6: 6, 5: 7, 10: 2, 8: 1, 2: 49, 3: 22, 7: 2, 4: 3}",-0.9475081543709567
294,barabasi_albert,100,5,2,0,2.9292,4.0,4.066939881532551,"{14: 1, 29: 1, 19: 1, 13: 2, 17: 1, 5: 5, 2: 52, 6: 3, 7: 4, 4: 11, 8: 2, 3: 16, 12: 1}",-0.9475081543709567
295,barabasi_albert,100,5,2,0,2.9654,4.0,3.9089640571384128,"{14: 1, 26: 1, 19: 2, 17: 1, 5: 8, 10: 2, 6: 5, 4: 15, 3: 15, 2: 48, 7: 2}",-0.9475081543709567
296,barabasi_albert,100,5,2,0,2.9362,4.0,3.9140771581561853,"{23: 1, 21: 1, 15: 1, 13: 2, 19: 1, 9: 2, 3: 12, 8: 4, 5: 10, 7: 2, 2: 55, 4: 9}",-0.9475081543709567
297,barabasi_albert,100,5,2,0,2.9616,4.0,3.9115214431215892,"{24: 1, 16: 1, 14: 1, 21: 1, 13: 2, 6: 3, 7: 3, 2: 53, 12: 1, 3: 20, 10: 1, 8: 2, 5: 7, 9: 1, 4: 3}",-0.9475081543709567
298,barabasi_albert,100,5,2,0,2.9336,4.0,3.9899874686520005,"{26: 1, 25: 1, 17: 1, 15: 1, 10: 1, 8: 4, 5: 5, 3: 20, 2: 47, 4: 12, 7: 3, 6: 3, 9: 1}",-0.9475081543709567
299,barabasi_albert,100,5,2,0,2.9846,4.0,3.916631205513228,"{16: 1, 26: 1, 15: 1, 21: 1, 12: 2, 3: 19, 13: 1, 4: 12, 2: 48, 6: 5, 8: 1, 7: 1, 5: 6, 9: 1}",-0.9475081543709567
300,barabasi_albert,100,5,2,0,2.9932,4.0,3.8392707640904935,"{11: 2, 23: 1, 18: 1, 19: 1, 21: 1, 2: 46, 7: 3, 3: 23, 6: 6, 8: 1, 4: 8, 5: 6, 9: 1}",-0.9475081543709567
301,barabasi_albert,100,5,2,0,2.9652,4.0,4.012480529547776,"{19: 1, 18: 1, 15: 1, 23: 2, 3: 21, 10: 1, 7: 4, 8: 1, 9: 1, 2: 48, 4: 11, 6: 4, 5: 4}",-0.9475081543709567
302,barabasi_albert,100,5,2,0,3.0378,4.0,3.671511950137164,"{18: 2, 19: 2, 17: 1, 11: 1, 4: 16, 6: 6, 7: 3, 3: 18, 8: 2, 5: 3, 2: 46}",-0.9475081543709567
303,barabasi_albert,100,5,2,0,2.9038,4.0,4.13763217311544,"{27: 1, 10: 1, 8: 3, 12: 2, 25: 1, 17: 1, 13: 1, 3: 23, 6: 4, 5: 7, 2: 50, 4: 4, 9: 1, 7: 1}",-0.9475081543709567
304,barabasi_albert,100,5,2,0,2.9636,4.0,3.823610858861032,"{21: 1, 16: 2, 8: 2, 22: 1, 6: 5, 10: 2, 15: 1, 5: 3, 3: 28, 2: 44, 4: 9, 14: 1, 7: 1}",-0.9475081543709567
305,barabasi_albert,100,5,2,0,2.931,4.0,4.223742416388575,"{29: 1, 28: 1, 7: 5, 16: 1, 9: 2, 4: 6, 3: 21, 8: 2, 5: 10, 2: 48, 13: 1, 6: 2}",-0.9475081543709567
306,barabasi_albert,100,5,2,0,2.8512,4.0,4.411349000022556,"{21: 1, 31: 1, 15: 1, 18: 1, 16: 1, 14: 1, 10: 2, 6: 3, 3: 27, 4: 10, 2: 47, 12: 1, 5: 4}",-0.9475081543709567
307,barabasi_albert,100,5,2,0,2.9748,4.0,3.712142238654117,"{7: 3, 20: 1, 6: 3, 25: 1, 17: 1, 4: 9, 12: 1, 9: 2, 3: 23, 13: 1, 8: 2, 10: 1, 5: 7, 2: 45}",-0.9475081543709567
308,barabasi_albert,100,5,2,0,3.0134,4.0,3.81051177665153,"{12: 1, 20: 2, 26: 1, 13: 1, 4: 15, 6: 3, 8: 3, 3: 22, 5: 5, 9: 1, 7: 3, 2: 43}",-0.9475081543709567
309,barabasi_albert,100,5,2,0,2.963,4.0,3.862641583165593,"{16: 1, 20: 1, 18: 1, 25: 1, 12: 1, 4: 9, 8: 3, 5: 5, 11: 1, 9: 1, 7: 4, 3: 20, 2: 49, 6: 3}",-0.9475081543709567
310,barabasi_albert,100,5,2,0,2.9262,4.0,4.156921938165306,"{8: 6, 32: 1, 24: 1, 14: 1, 12: 1, 6: 6, 5: 4, 3: 21, 4: 8, 7: 2, 9: 1, 2: 48}",-0.9475081543709567
311,barabasi_albert,100,5,2,0,2.951,4.0,3.916631205513228,"{8: 1, 21: 1, 25: 1, 17: 1, 18: 1, 10: 2, 3: 19, 6: 8, 13: 1, 7: 2, 5: 5, 4: 9, 2: 49}",-0.9475081543709567
312,barabasi_albert,100,5,2,0,2.8418,4.0,4.465422712353221,"{15: 2, 14: 1, 32: 1, 24: 1, 2: 51, 6: 6, 3: 25, 11: 2, 13: 1, 4: 5, 8: 1, 7: 2, 5: 2}",-0.9475081543709567
313,barabasi_albert,100,5,2,0,2.807,4.0,4.512205669071391,"{27: 1, 12: 2, 22: 1, 30: 1, 8: 1, 5: 3, 9: 1, 13: 1, 4: 8, 6: 7, 7: 1, 3: 25, 2: 48}",-0.9475081543709567
314,barabasi_albert,100,5,2,0,2.8458,4.0,4.427188724235731,"{30: 1, 23: 1, 13: 1, 24: 1, 14: 1, 5: 10, 4: 12, 7: 2, 2: 52, 12: 1, 6: 3, 8: 1, 3: 14}",-0.9475081543709567
315,barabasi_albert,100,5,2,0,3.0602,4.0,3.4842502780368694,"{13: 1, 18: 1, 11: 1, 16: 2, 19: 1, 4: 9, 9: 3, 6: 2, 8: 2, 7: 4, 5: 8, 3: 16, 2: 50}",-0.9475081543709567
316,barabasi_albert,100,5,2,0,2.932,4.0,3.9370039370059056,"{18: 1, 11: 1, 14: 2, 21: 1, 20: 1, 4: 5, 7: 2, 15: 1, 3: 19, 9: 2, 6: 3, 10: 1, 2: 55, 8: 1, 12: 1, 5: 4}",-0.9475081543709567
317,barabasi_albert,100,5,2,0,2.912,4.0,4.113392760240627,"{8: 4, 29: 1, 9: 5, 26: 1, 14: 1, 10: 1, 6: 6, 5: 6, 4: 6, 3: 16, 2: 53}",-0.9475081543709567
318,barabasi_albert,100,5,2,0,2.881,4.0,4.354308211415448,"{15: 1, 14: 1, 27: 2, 20: 1, 12: 1, 8: 1, 6: 6, 5: 9, 3: 19, 2: 51, 9: 1, 4: 7}",-0.9475081543709567
319,barabasi_albert,100,5,2,0,2.8792,4.0,4.076763422127902,"{21: 1, 8: 4, 27: 1, 11: 1, 20: 1, 2: 50, 4: 9, 14: 1, 10: 1, 3: 21, 6: 4, 5: 3, 13: 1, 7: 2}",-0.9475081543709567
320,barabasi_albert,100,5,2,0,2.794,4.0,4.547526800360829,"{16: 2, 26: 1, 33: 1, 11: 1, 13: 1, 9: 1, 8: 2, 2: 54, 6: 3, 3: 15, 5: 7, 7: 2, 4: 10}",-0.9475081543709567
321,barabasi_albert,100,5,2,0,2.9474,4.0,3.939543120718442,"{18: 1, 4: 7, 28: 1, 12: 2, 19: 1, 7: 2, 3: 21, 2: 49, 8: 4, 6: 4, 5: 6, 13: 1, 9: 1}",-0.9475081543709567
322,barabasi_albert,100,5,2,0,2.921,4.0,4.180908992073374,"{31: 1, 14: 1, 23: 1, 13: 1, 7: 3, 12: 1, 8: 1, 9: 2, 6: 4, 10: 1, 11: 1, 2: 49, 4: 11, 5: 2, 3: 21}",-0.9475081543709567
323,barabasi_albert,100,5,2,0,2.9258,4.0,4.173727350941841,"{14: 1, 35: 1, 17: 2, 9: 1, 10: 1, 3: 25, 7: 3, 5: 6, 8: 2, 6: 5, 4: 10, 2: 43}",-0.9475081543709567
324,barabasi_albert,100,5,2,0,3.0296,4.0,3.5972211497209896,"{20: 1, 13: 1, 17: 1, 19: 1, 14: 1, 7: 2, 12: 2, 3: 29, 5: 6, 6: 2, 9: 2, 2: 43, 10: 1, 8: 1, 4: 7}",-0.9475081543709567
325,barabasi_albert,100,5,2,0,2.877,4.0,4.39089968002003,"{20: 2, 15: 1, 33: 1, 11: 2, 13: 1, 4: 8, 2: 51, 6: 7, 7: 2, 3: 19, 5: 6}",-0.9475081543709567
326,barabasi_albert,100,5,2,0,2.8826,4.0,4.317406628984581,"{12: 1, 13: 2, 18: 1, 34: 1, 20: 1, 7: 3, 8: 1, 6: 4, 5: 9, 3: 14, 2: 51, 4: 12}",-0.9475081543709567
327,barabasi_albert,100,5,2,0,2.891,4.0,4.406812907306141,"{23: 1, 15: 1, 17: 1, 26: 1, 25: 1, 3: 24, 4: 7, 7: 2, 10: 2, 2: 50, 6: 4, 5: 4, 8: 2}",-0.9475081543709567
328,barabasi_albert,100,5,2,0,2.8268,4.0,4.39317652729776,"{26: 1, 24: 1, 10: 2, 15: 1, 22: 1, 19: 1, 3: 18, 5: 8, 4: 10, 11: 1, 6: 3, 7: 1, 2: 52}",-0.9475081543709567
329,barabasi_albert,100,5,2,0,2.9754,4.0,3.714835124201342,"{21: 1, 25: 1, 10: 3, 17: 1, 9: 1, 12: 1, 4: 10, 3: 16, 6: 8, 7: 2, 2: 49, 5: 6, 8: 1}",-0.9475081543709567
330,barabasi_albert,100,5,2,0,2.9022,4.0,4.242640687119285,"{13: 1, 19: 2, 15: 1, 30: 1, 14: 1, 2: 47, 10: 2, 8: 1, 4: 12, 3: 26, 7: 2, 9: 2, 5: 2}",-0.9475081543709567
331,barabasi_albert,100,5,2,0,2.875,4.0,4.547526800360829,"{18: 3, 17: 1, 34: 1, 7: 2, 10: 1, 5: 7, 4: 10, 13: 1, 8: 1, 2: 56, 3: 13, 6: 4}",-0.9475081543709567
332,barabasi_albert,100,5,2,0,2.9228,4.0,4.115823125451335,"{17: 1, 11: 1, 29: 1, 23: 1, 14: 2, 4: 15, 7: 2, 3: 17, 8: 3, 5: 7, 2: 48, 6: 2}",-0.9475081543709567
