graph_id,model,n_nodes,n_edges_target,m0,w,average_degree_of_separation,mean_degree_of_connection,standard_deviation_of_degrees_of_connection,degree_distribution,pearson_correlation_mean_separation_vs_degree_stdev
255,barabasi_albert,100,150,5,2,3.6126,3.0,2.7640549922170505,"{8: 1, 6: 5, 9: 2, 13: 1, 22: 1, 5: 4, 2: 35, 3: 22, 7: 1, 4: 6, 1: 22}",-0.8072982537804587
256,barabasi_albert,100,150,5,2,3.7548,3.0,2.477902338672773,"{7: 1, 9: 1, 16: 1, 5: 7, 13: 1, 2: 29, 8: 4, 4: 10, 3: 17, 6: 2, 1: 27}",-0.8072982537804587
257,barabasi_albert,100,150,5,2,4.0384,3.0,2.083266665599966,"{6: 3, 10: 1, 8: 3, 7: 1, 13: 1, 5: 3, 4: 11, 9: 1, 1: 20, 3: 28, 2: 28}",-0.8072982537804587
258,barabasi_albert,100,150,5,2,3.7138,3.0,2.5179356624028344,"{7: 1, 19: 1, 8: 1, 10: 1, 5: 3, 4: 17, 3: 17, 2: 31, 13: 1, 1: 23, 6: 4}",-0.8072982537804587
259,barabasi_albert,100,150,5,2,4.057,3.0,1.969771560359221,"{10: 2, 9: 2, 7: 1, 6: 3, 3: 22, 2: 34, 4: 15, 1: 17, 8: 2, 5: 2}",-0.8072982537804587
260,barabasi_albert,100,150,5,2,4.04,3.0,2.1023796041628637,"{8: 2, 9: 2, 11: 1, 10: 1, 5: 6, 7: 2, 1: 23, 2: 29, 6: 2, 3: 20, 4: 12}",-0.8072982537804587
261,barabasi_albert,100,150,5,2,3.8702,3.0,2.2,"{6: 3, 12: 2, 8: 2, 7: 1, 10: 1, 5: 10, 3: 16, 2: 29, 4: 11, 1: 25}",-0.8072982537804587
262,barabasi_albert,100,150,5,2,3.8804,3.0,2.195449840010015,"{6: 5, 10: 2, 15: 1, 3: 25, 5: 6, 9: 1, 2: 31, 4: 8, 7: 1, 1: 20}",-0.8072982537804587
263,barabasi_albert,100,150,5,2,3.9642,3.0,2.181742422927143,"{8: 1, 10: 1, 6: 2, 15: 1, 11: 1, 4: 11, 5: 3, 3: 31, 2: 29, 9: 1, 7: 1, 1: 18}",-0.8072982537804587
264,barabasi_albert,100,150,5,2,3.799,3.0,2.2847319317591723,"{11: 1, 12: 1, 10: 1, 8: 1, 9: 2, 5: 3, 6: 7, 3: 21, 4: 8, 2: 28, 1: 26, 7: 1}",-0.8072982537804587
265,barabasi_albert,100,150,5,2,3.9268,3.0,2.240535650240808,"{10: 2, 12: 1, 8: 1, 7: 3, 6: 4, 5: 6, 1: 29, 3: 15, 4: 13, 2: 25, 9: 1}",-0.8072982537804587
266,barabasi_albert,100,150,5,2,3.953,3.0,2.244994432064365,"{12: 2, 6: 4, 8: 3, 11: 1, 3: 16, 5: 7, 4: 12, 2: 31, 1: 24}",-0.8072982537804587
267,barabasi_albert,100,150,5,2,3.924,3.0,2.1587033144922905,"{9: 3, 13: 1, 11: 1, 6: 5, 4: 14, 2: 27, 5: 4, 3: 22, 1: 23}",-0.8072982537804587
268,barabasi_albert,100,150,5,2,3.7292,3.0,2.6,"{12: 2, 17: 1, 11: 2, 5: 2, 3: 29, 6: 2, 1: 24, 2: 27, 4: 9, 7: 2}",-0.8072982537804587
269,barabasi_albert,100,150,5,2,4.0828,3.0,2.0542638584174138,"{12: 1, 8: 2, 11: 1, 9: 1, 5: 9, 7: 1, 4: 12, 3: 16, 1: 18, 6: 2, 2: 37}",-0.8072982537804587
270,barabasi_albert,100,150,5,2,4.0256,3.0,2.1540659228538015,"{9: 2, 8: 3, 6: 5, 11: 1, 4: 12, 3: 22, 1: 27, 5: 4, 2: 23, 10: 1}",-0.8072982537804587
271,barabasi_albert,100,150,5,2,3.8466,3.0,2.2045407685048604,"{16: 1, 6: 3, 9: 2, 8: 1, 7: 2, 3: 26, 5: 7, 4: 11, 1: 25, 2: 22}",-0.8072982537804587
272,barabasi_albert,100,150,5,2,3.7766,3.0,2.4738633753705965,"{14: 2, 11: 1, 10: 1, 6: 4, 2: 27, 3: 23, 9: 1, 5: 3, 1: 26, 7: 2, 4: 10}",-0.8072982537804587
273,barabasi_albert,100,150,5,2,3.9596,3.0,2.2847319317591723,"{12: 1, 9: 2, 6: 4, 13: 1, 8: 2, 2: 23, 7: 2, 4: 12, 3: 24, 5: 2, 1: 27}",-0.8072982537804587
274,barabasi_albert,100,150,5,2,4.068,3.0,2.0542638584174138,"{7: 3, 8: 4, 6: 4, 12: 1, 5: 6, 2: 30, 3: 18, 4: 11, 1: 23}",-0.8072982537804587
275,barabasi_albert,100,150,5,2,3.7908,3.0,2.253885533916929,"{8: 2, 7: 1, 15: 1, 12: 1, 6: 4, 5: 4, 3: 24, 1: 18, 4: 9, 2: 35, 10: 1}",-0.8072982537804587
276,barabasi_albert,100,150,5,2,3.809,3.0,2.4657656011875906,"{18: 1, 14: 1, 7: 2, 9: 1, 4: 16, 2: 31, 3: 19, 5: 4, 8: 1, 1: 22, 6: 2}",-0.8072982537804587
277,barabasi_albert,100,150,5,2,4.0326,3.0,2.092844953645635,"{10: 1, 9: 2, 11: 1, 6: 5, 8: 2, 2: 27, 4: 11, 7: 1, 3: 24, 1: 23, 5: 3}",-0.8072982537804587
278,barabasi_albert,100,150,5,2,3.8502,3.0,2.4083189157584592,"{10: 2, 8: 2, 16: 1, 7: 4, 9: 1, 4: 11, 5: 3, 2: 27, 3: 22, 1: 26, 6: 1}",-0.8072982537804587
279,barabasi_albert,100,150,5,2,3.8688,3.0,2.16794833886788,"{4: 9, 8: 3, 11: 1, 7: 1, 14: 1, 3: 21, 6: 5, 5: 6, 2: 32, 1: 21}",-0.8072982537804587
280,barabasi_albert,100,150,5,2,4.0064,3.0,1.9287301521985911,"{12: 1, 9: 1, 7: 3, 5: 5, 8: 1, 3: 26, 4: 7, 6: 6, 2: 33, 1: 17}",-0.8072982537804587
281,barabasi_albert,100,150,5,2,3.9696,3.0,2.1587033144922905,"{17: 1, 8: 1, 5: 8, 7: 4, 4: 8, 3: 20, 2: 37, 6: 4, 1: 17}",-0.8072982537804587
282,barabasi_albert,100,150,5,2,3.7328,3.0,2.5019992006393608,"{10: 2, 8: 2, 16: 1, 11: 1, 5: 10, 4: 11, 7: 1, 9: 1, 1: 28, 3: 13, 2: 30}",-0.8072982537804587
283,barabasi_albert,100,150,5,2,3.8336,3.0,2.3664319132398464,"{8: 1, 12: 1, 14: 1, 7: 3, 13: 1, 4: 20, 6: 3, 1: 25, 3: 13, 5: 2, 2: 30}",-0.8072982537804587
284,barabasi_albert,100,150,5,2,3.922,3.0,2.3916521486202797,"{17: 1, 8: 1, 11: 2, 9: 1, 3: 21, 5: 4, 4: 14, 2: 29, 6: 4, 1: 23}",-0.8072982537804587
285,barabasi_albert,100,150,5,2,3.898,3.0,2.209072203437452,"{9: 2, 13: 1, 6: 4, 10: 2, 4: 11, 2: 27, 5: 7, 1: 25, 3: 20, 7: 1}",-0.8072982537804587
286,barabasi_albert,100,150,5,2,4.045,3.0,2.2,"{9: 1, 5: 6, 6: 4, 15: 1, 12: 1, 2: 29, 4: 14, 3: 20, 7: 2, 1: 22}",-0.8072982537804587
287,barabasi_albert,100,150,5,2,4.0332,3.0,2.04939015319192,"{7: 5, 8: 3, 13: 1, 6: 4, 1: 19, 4: 8, 3: 24, 5: 3, 2: 33}",-0.8072982537804587
288,barabasi_albert,100,150,5,2,4.016,3.0,2.130727575266252,"{14: 1, 9: 1, 8: 1, 12: 1, 5: 5, 2: 25, 3: 25, 7: 1, 6: 3, 4: 15, 1: 22}",-0.8072982537804587
289,barabasi_albert,100,150,5,2,4.1646,3.0,2.1354156504062622,"{13: 1, 4: 13, 7: 3, 9: 3, 10: 1, 5: 4, 3: 24, 6: 1, 2: 29, 1: 21}",-0.8072982537804587
290,barabasi_albert,100,150,5,2,4.1436,3.0,1.9493588689617927,"{10: 1, 6: 6, 8: 1, 11: 1, 9: 1, 3: 25, 4: 11, 2: 25, 5: 7, 1: 22}",-0.8072982537804587
291,barabasi_albert,100,150,5,2,4.124,3.0,2.073644135332772,"{7: 2, 8: 3, 12: 1, 6: 5, 5: 5, 4: 13, 2: 24, 9: 1, 1: 26, 3: 20}",-0.8072982537804587
292,barabasi_albert,100,150,5,2,4.0138,3.0,2.0542638584174138,"{6: 1, 8: 3, 12: 1, 10: 1, 5: 7, 9: 1, 2: 27, 3: 23, 4: 13, 1: 22, 7: 1}",-0.8072982537804587
293,barabasi_albert,100,150,5,2,3.7766,3.0,2.3706539182259396,"{16: 1, 10: 2, 11: 1, 5: 10, 3: 20, 2: 31, 8: 2, 4: 9, 1: 23, 6: 1}",-0.8072982537804587
294,barabasi_albert,100,150,5,2,3.757,3.0,2.8,"{23: 1, 6: 2, 12: 1, 7: 2, 10: 1, 3: 17, 2: 27, 4: 17, 1: 27, 9: 1, 5: 4}",-0.8072982537804587
295,barabasi_albert,100,150,5,2,4.0404,3.0,2.004993765576342,"{7: 3, 10: 2, 9: 2, 3: 24, 4: 13, 8: 1, 5: 4, 2: 28, 6: 2, 1: 21}",-0.8072982537804587
296,barabasi_albert,100,150,5,2,3.9132,3.0,2.2847319317591723,"{11: 2, 14: 1, 6: 2, 10: 1, 4: 17, 7: 3, 2: 29, 5: 4, 3: 17, 1: 24}",-0.8072982537804587
297,barabasi_albert,100,150,5,2,4.1502,3.0,1.9390719429665315,"{6: 4, 7: 5, 10: 1, 9: 2, 2: 28, 5: 4, 4: 11, 3: 24, 1: 21}",-0.8072982537804587
298,barabasi_albert,100,150,5,2,4.0594,3.0,1.9798989873223332,"{5: 5, 4: 12, 10: 2, 7: 4, 6: 3, 3: 23, 11: 1, 2: 31, 1: 19}",-0.8072982537804587
299,barabasi_albert,100,150,5,2,3.8546,3.0,2.2759613353482084,"{15: 1, 13: 1, 6: 3, 9: 2, 5: 11, 3: 20, 2: 29, 1: 23, 4: 10}",-0.8072982537804587
300,barabasi_albert,100,150,5,2,3.9726,3.0,2.2759613353482084,"{13: 1, 12: 1, 5: 5, 7: 3, 8: 1, 3: 22, 1: 26, 9: 1, 4: 12, 2: 25, 6: 2, 10: 1}",-0.8072982537804587
301,barabasi_albert,100,150,5,2,3.7528,3.0,2.3622023622035435,"{13: 1, 8: 1, 10: 2, 14: 1, 1: 25, 4: 10, 5: 10, 6: 2, 2: 30, 3: 17, 7: 1}",-0.8072982537804587
302,barabasi_albert,100,150,5,2,3.625,3.0,2.8,"{16: 1, 14: 1, 17: 1, 5: 2, 7: 3, 2: 27, 3: 25, 6: 4, 8: 1, 1: 28, 4: 6, 9: 1}",-0.8072982537804587
303,barabasi_albert,100,150,5,2,3.8616,3.0,2.1587033144922905,"{7: 2, 9: 1, 10: 2, 6: 2, 13: 1, 8: 2, 3: 24, 5: 5, 1: 17, 2: 37, 4: 7}",-0.8072982537804587
304,barabasi_albert,100,150,5,2,3.9586,3.0,2.2,"{9: 1, 8: 3, 14: 1, 13: 1, 1: 23, 4: 14, 6: 1, 3: 31, 5: 4, 2: 21}",-0.8072982537804587
305,barabasi_albert,100,150,5,2,3.9412,3.0,2.2,"{10: 1, 5: 5, 9: 1, 7: 3, 16: 1, 3: 19, 4: 13, 6: 4, 2: 33, 1: 20}",-0.8072982537804587
306,barabasi_albert,100,150,5,2,3.9626,3.0,2.244994432064365,"{14: 1, 8: 3, 6: 2, 12: 1, 11: 1, 3: 28, 4: 13, 1: 23, 2: 24, 5: 4}",-0.8072982537804587
307,barabasi_albert,100,150,5,2,3.8554,3.0,2.5806975801127883,"{7: 2, 14: 1, 13: 2, 12: 1, 1: 23, 3: 19, 2: 34, 11: 1, 6: 2, 4: 12, 5: 3}",-0.8072982537804587
308,barabasi_albert,100,150,5,2,4.1784,3.0,1.9798989873223332,"{7: 3, 10: 1, 5: 5, 9: 1, 12: 1, 4: 13, 3: 23, 2: 29, 6: 4, 1: 20}",-0.8072982537804587
309,barabasi_albert,100,150,5,2,4.0774,3.0,2.4083189157584592,"{13: 1, 17: 1, 4: 11, 6: 4, 10: 1, 8: 1, 5: 6, 2: 27, 3: 23, 1: 24, 7: 1}",-0.8072982537804587
310,barabasi_albert,100,150,5,2,4.1824,3.0,2.181742422927143,"{11: 1, 10: 1, 13: 1, 8: 3, 3: 19, 4: 15, 5: 4, 2: 32, 7: 2, 6: 1, 1: 21}",-0.8072982537804587
311,barabasi_albert,100,150,5,2,3.7892,3.0,2.2181073012818833,"{11: 1, 8: 4, 10: 1, 14: 1, 6: 4, 2: 31, 3: 30, 5: 2, 1: 19, 4: 7}",-0.8072982537804587
312,barabasi_albert,100,150,5,2,3.8858,3.0,2.32379000772445,"{15: 1, 13: 1, 8: 1, 7: 2, 10: 1, 6: 3, 3: 24, 4: 14, 2: 21, 5: 5, 1: 27}",-0.8072982537804587
313,barabasi_albert,100,150,5,2,3.8688,3.0,2.3108440016582685,"{7: 2, 9: 4, 15: 1, 3: 22, 2: 30, 6: 4, 5: 5, 8: 1, 1: 24, 4: 7}",-0.8072982537804587
314,barabasi_albert,100,150,5,2,3.7968,3.0,2.340939982143925,"{9: 3, 18: 1, 6: 2, 3: 26, 4: 7, 2: 33, 5: 6, 8: 1, 7: 2, 1: 19}",-0.8072982537804587
315,barabasi_albert,100,150,5,2,4.1494,3.0,1.9949937343260002,"{8: 1, 14: 1, 9: 1, 5: 2, 7: 3, 2: 30, 4: 13, 1: 18, 6: 5, 3: 26}",-0.8072982537804587
316,barabasi_albert,100,150,5,2,3.9964,3.0,2.04939015319192,"{12: 1, 10: 1, 8: 1, 6: 2, 13: 1, 5: 4, 4: 15, 3: 28, 7: 1, 2: 28, 1: 18}",-0.8072982537804587
317,barabasi_albert,100,150,5,2,3.8008,3.0,2.2847319317591723,"{11: 1, 10: 2, 7: 5, 14: 1, 3: 18, 2: 35, 4: 11, 1: 21, 5: 5, 6: 1}",-0.8072982537804587
318,barabasi_albert,100,150,5,2,4.011,3.0,2.004993765576342,"{8: 2, 10: 2, 9: 1, 6: 4, 4: 7, 2: 35, 5: 8, 7: 2, 1: 19, 3: 20}",-0.8072982537804587
319,barabasi_albert,100,150,5,2,3.7044,3.0,2.4576411454889016,"{10: 2, 8: 3, 16: 1, 7: 2, 9: 1, 4: 7, 1: 26, 3: 19, 2: 31, 5: 4, 6: 4}",-0.8072982537804587
320,barabasi_albert,100,150,5,2,3.9944,3.0,2.177154105707724,"{9: 3, 7: 1, 14: 1, 1: 24, 4: 11, 8: 1, 3: 18, 5: 8, 2: 29, 6: 4}",-0.8072982537804587
321,barabasi_albert,100,150,5,2,3.9846,3.0,2.078460969082653,"{9: 1, 8: 2, 12: 2, 7: 1, 2: 38, 5: 8, 4: 12, 3: 17, 6: 2, 1: 17}",-0.8072982537804587
322,barabasi_albert,100,150,5,2,4.063,3.0,2.0248456731316584,"{8: 2, 9: 1, 6: 5, 11: 1, 4: 10, 7: 4, 3: 20, 5: 5, 2: 29, 1: 23}",-0.8072982537804587
323,barabasi_albert,100,150,5,2,3.9938,3.0,2.2494443758403984,"{11: 1, 6: 4, 14: 1, 8: 3, 10: 1, 5: 7, 3: 28, 2: 22, 1: 26, 4: 7}",-0.8072982537804587
324,barabasi_albert,100,150,5,2,3.7778,3.0,2.3366642891095846,"{6: 4, 8: 4, 11: 1, 15: 1, 3: 19, 9: 1, 4: 10, 2: 28, 5: 6, 1: 26}",-0.8072982537804587
325,barabasi_albert,100,150,5,2,4.1238,3.0,2.0,"{8: 3, 10: 1, 7: 2, 12: 1, 2: 29, 3: 25, 5: 9, 1: 20, 4: 9, 6: 1}",-0.8072982537804587
326,barabasi_albert,100,150,5,2,3.9006,3.0,2.262741699796952,"{11: 1, 9: 2, 7: 2, 10: 2, 3: 19, 2: 22, 4: 12, 8: 2, 6: 2, 1: 30, 5: 6}",-0.8072982537804587
327,barabasi_albert,100,150,5,2,3.9144,3.0,2.195449840010015,"{10: 4, 8: 3, 4: 11, 1: 28, 3: 17, 5: 9, 6: 3, 2: 25}",-0.8072982537804587
328,barabasi_albert,100,150,5,2,3.8644,3.0,2.584569596664017,"{16: 1, 4: 13, 7: 1, 8: 2, 18: 1, 5: 7, 3: 15, 6: 4, 1: 25, 2: 31}",-0.8072982537804587
329,barabasi_albert,100,150,5,2,3.995,3.0,2.083266665599966,"{8: 2, 5: 9, 13: 1, 9: 1, 2: 32, 1: 21, 10: 1, 7: 1, 3: 17, 4: 13, 6: 2}",-0.8072982537804587
330,barabasi_albert,100,150,5,2,4.0372,3.0,2.039607805437114,"{9: 3, 11: 1, 7: 1, 5: 8, 6: 6, 4: 14, 3: 14, 1: 25, 2: 28}",-0.8072982537804587
331,barabasi_albert,100,150,5,2,3.8506,3.0,2.1633307652783933,"{5: 5, 6: 4, 13: 2, 8: 1, 9: 1, 4: 7, 2: 24, 1: 22, 3: 32, 7: 2}",-0.8072982537804587
332,barabasi_albert,100,150,5,2,4.0926,3.0,2.3065125189341593,"{9: 2, 17: 1, 6: 3, 7: 3, 8: 1, 5: 6, 2: 24, 3: 22, 4: 12, 1: 26}",-0.8072982537804587
333,barabasi_albert,100,150,5,2,4.1284,3.0,1.8275666882497066,"{7: 2, 6: 3, 8: 2, 5: 9, 12: 1, 4: 10, 2: 30, 3: 26, 1: 17}",-0.8072982537804587
334,barabasi_albert,100,150,5,2,4.1366,3.0,1.9078784028338913,"{6: 6, 7: 2, 14: 1, 5: 5, 4: 14, 2: 34, 8: 1, 3: 21, 1: 16}",-0.8072982537804587
335,barabasi_albert,100,150,5,2,3.6868,3.0,2.694438717061496,"{12: 1, 22: 1, 10: 1, 4: 14, 6: 6, 2: 26, 3: 21, 5: 3, 8: 1, 1: 26}",-0.8072982537804587
336,barabasi_albert,100,150,5,2,3.7874,3.0,2.4,"{13: 1, 7: 3, 9: 1, 8: 2, 12: 2, 5: 8, 1: 24, 4: 8, 6: 1, 3: 15, 2: 35}",-0.8072982537804587
337,barabasi_albert,100,150,5,2,3.922,3.0,2.262741699796952,"{8: 3, 12: 2, 9: 1, 4: 12, 3: 17, 6: 3, 7: 4, 2: 32, 5: 2, 1: 24}",-0.8072982537804587
338,barabasi_albert,100,150,5,2,3.9752,3.0,2.0591260281974,"{10: 1, 7: 3, 8: 1, 13: 1, 2: 29, 4: 12, 5: 8, 9: 1, 3: 22, 1: 21, 6: 1}",-0.8072982537804587
339,barabasi_albert,100,150,5,2,3.894,3.0,2.2494443758403984,"{11: 2, 9: 2, 7: 2, 12: 1, 4: 16, 2: 27, 3: 19, 5: 4, 1: 25, 6: 1, 8: 1}",-0.8072982537804587
340,barabasi_albert,100,150,5,2,3.7774,3.0,2.2847319317591723,"{8: 1, 10: 1, 5: 6, 11: 2, 6: 4, 4: 8, 14: 1, 7: 1, 1: 20, 2: 35, 3: 21}",-0.8072982537804587
341,barabasi_albert,100,150,5,2,4.0004,3.0,1.96468827043885,"{7: 5, 9: 2, 10: 1, 4: 11, 3: 25, 6: 5, 5: 3, 1: 23, 2: 25}",-0.8072982537804587
342,barabasi_albert,100,150,5,2,3.7616,3.0,2.4698178070456938,"{13: 2, 8: 1, 10: 1, 14: 1, 5: 6, 2: 33, 3: 23, 9: 1, 1: 22, 4: 7, 6: 3}",-0.8072982537804587
343,barabasi_albert,100,150,5,2,4.1242,3.0,1.9748417658131499,"{10: 2, 7: 4, 6: 4, 8: 1, 5: 8, 4: 11, 1: 25, 3: 21, 2: 24}",-0.8072982537804587
344,barabasi_albert,100,150,5,2,3.7998,3.0,2.2715633383201093,"{13: 1, 11: 1, 6: 4, 12: 1, 5: 4, 4: 11, 7: 5, 3: 20, 2: 28, 1: 25}",-0.8072982537804587
345,barabasi_albert,100,150,5,2,3.9672,3.0,2.08806130178211,"{11: 1, 6: 6, 12: 1, 9: 1, 3: 28, 2: 27, 1: 21, 5: 4, 10: 1, 4: 9, 7: 1}",-0.8072982537804587
346,barabasi_albert,100,150,5,2,4.0258,3.0,2.16794833886788,"{10: 2, 12: 1, 8: 2, 9: 1, 3: 21, 7: 2, 2: 31, 4: 11, 5: 4, 1: 22, 6: 3}",-0.8072982537804587
347,barabasi_albert,100,150,5,2,3.9342,3.0,2.1540659228538015,"{8: 2, 12: 2, 7: 5, 4: 11, 2: 35, 6: 2, 3: 16, 5: 6, 1: 21}",-0.8072982537804587
348,barabasi_albert,100,150,5,2,4.0952,3.0,2.0,"{10: 2, 8: 2, 7: 5, 3: 16, 1: 21, 5: 6, 4: 13, 2: 33, 6: 2}",-0.8072982537804587
349,barabasi_albert,100,150,5,2,3.9132,3.0,2.209072203437452,"{11: 2, 12: 2, 9: 1, 4: 9, 2: 31, 3: 27, 1: 19, 6: 2, 5: 7}",-0.8072982537804587
350,barabasi_albert,100,150,5,2,4.0018,3.0,2.0639767440550294,"{11: 2, 8: 5, 4: 13, 9: 1, 5: 3, 3: 23, 2: 35, 1: 17, 6: 1}",-0.8072982537804587
351,barabasi_albert,100,150,5,2,4.143,3.0,2.1633307652783933,"{8: 1, 9: 1, 14: 1, 11: 1, 5: 10, 4: 12, 6: 3, 3: 21, 1: 26, 2: 23, 7: 1}",-0.8072982537804587
352,barabasi_albert,100,150,5,2,3.9102,3.0,2.262741699796952,"{7: 2, 15: 1, 9: 1, 6: 3, 8: 1, 3: 27, 13: 1, 5: 8, 4: 5, 2: 31, 1: 20}",-0.8072982537804587
353,barabasi_albert,100,150,5,2,4.054,3.0,2.1587033144922905,"{11: 1, 12: 1, 9: 2, 10: 1, 6: 3, 2: 26, 1: 24, 3: 21, 4: 15, 7: 1, 5: 5}",-0.8072982537804587
354,barabasi_albert,100,150,5,2,3.9536,3.0,2.3065125189341593,"{14: 1, 4: 11, 13: 1, 5: 5, 10: 1, 3: 27, 6: 6, 8: 1, 2: 16, 1: 30, 7: 1}",-0.8072982537804587
355,barabasi_albert,100,150,5,2,3.9396,3.0,2.2715633383201093,"{8: 5, 6: 3, 11: 2, 3: 18, 5: 4, 2: 25, 9: 1, 4: 11, 1: 29, 7: 2}",-0.8072982537804587
356,barabasi_albert,100,150,5,2,3.9832,3.0,2.1260291625469296,"{6: 9, 9: 1, 16: 1, 4: 11, 5: 6, 3: 19, 2: 31, 1: 21, 7: 1}",-0.8072982537804587
357,barabasi_albert,100,150,5,2,3.9116,3.0,2.345207879911715,"{5: 6, 15: 1, 6: 4, 9: 1, 13: 1, 10: 1, 4: 13, 3: 18, 8: 1, 1: 23, 2: 31}",-0.8072982537804587
358,barabasi_albert,100,150,5,2,3.9068,3.0,2.1354156504062622,"{9: 1, 12: 1, 10: 2, 8: 1, 4: 18, 5: 6, 3: 17, 2: 23, 1: 27, 6: 3, 7: 1}",-0.8072982537804587
359,barabasi_albert,100,150,5,2,3.8404,3.0,2.3323807579381204,"{9: 2, 7: 1, 8: 1, 10: 2, 1: 26, 11: 2, 6: 5, 5: 5, 3: 20, 4: 6, 2: 30}",-0.8072982537804587
360,barabasi_albert,100,150,5,2,4.0032,3.0,2.227105745132009,"{12: 1, 10: 1, 6: 4, 15: 1, 5: 8, 4: 10, 9: 1, 1: 18, 2: 36, 3: 20}",-0.8072982537804587
361,barabasi_albert,100,150,5,2,3.9156,3.0,2.1587033144922905,"{12: 1, 8: 6, 9: 1, 5: 5, 1: 22, 2: 36, 4: 12, 6: 3, 3: 13, 7: 1}",-0.8072982537804587
362,barabasi_albert,100,150,5,2,3.8832,3.0,2.3579652245103193,"{6: 5, 17: 1, 8: 2, 10: 1, 7: 4, 2: 24, 4: 12, 3: 22, 1: 27, 5: 2}",-0.8072982537804587
363,barabasi_albert,100,150,5,2,3.8842,3.0,2.4248711305964283,"{6: 3, 9: 2, 7: 1, 13: 1, 15: 1, 5: 9, 1: 23, 2: 32, 3: 22, 11: 1, 4: 5}",-0.8072982537804587
364,barabasi_albert,100,150,5,2,4.1228,3.0,2.1166010488516727,"{7: 3, 5: 9, 11: 2, 10: 1, 3: 16, 2: 27, 9: 1, 4: 15, 1: 25, 6: 1}",-0.8072982537804587
365,barabasi_albert,100,150,5,2,3.9078,3.0,2.227105745132009,"{10: 1, 11: 2, 7: 2, 13: 1, 2: 33, 4: 12, 6: 2, 1: 22, 5: 9, 3: 16}",-0.8072982537804587
366,barabasi_albert,100,150,5,2,4.127,3.0,1.8973665961010275,"{10: 2, 4: 17, 9: 2, 5: 7, 3: 14, 1: 16, 2: 38, 6: 3, 7: 1}",-0.8072982537804587
367,barabasi_albert,100,150,5,2,3.79,3.0,2.3706539182259396,"{8: 2, 15: 2, 7: 1, 1: 24, 5: 8, 3: 26, 4: 10, 2: 25, 9: 1, 6: 1}",-0.8072982537804587
368,barabasi_albert,100,150,5,2,3.9332,3.0,2.0591260281974,"{11: 2, 8: 1, 9: 2, 7: 3, 3: 24, 5: 7, 6: 1, 2: 34, 1: 18, 4: 8}",-0.8072982537804587
369,barabasi_albert,100,150,5,2,3.944,3.0,2.004993765576342,"{6: 4, 9: 2, 5: 8, 14: 1, 2: 29, 3: 25, 8: 1, 4: 11, 1: 19}",-0.8072982537804587
370,barabasi_albert,100,150,5,2,4.0852,3.0,2.4248711305964283,"{7: 2, 8: 3, 11: 2, 18: 1, 4: 9, 5: 2, 2: 38, 3: 26, 1: 16, 6: 1}",-0.8072982537804587
371,barabasi_albert,100,150,5,2,3.8296,3.0,2.328089345364563,"{8: 1, 5: 4, 10: 2, 11: 1, 9: 1, 13: 1, 4: 14, 3: 18, 2: 28, 7: 3, 1: 26, 6: 1}",-0.8072982537804587
372,barabasi_albert,100,150,5,2,3.6826,3.0,2.545584412271571,"{8: 1, 14: 1, 9: 1, 15: 1, 12: 1, 3: 23, 5: 2, 4: 12, 2: 20, 1: 31, 6: 5, 7: 2}",-0.8072982537804587
373,barabasi_albert,100,150,5,2,3.9312,3.0,2.340939982143925,"{13: 1, 7: 2, 10: 1, 17: 1, 2: 32, 4: 10, 5: 10, 1: 20, 3: 22, 6: 1}",-0.8072982537804587
374,barabasi_albert,100,150,5,2,3.7512,3.0,2.4166091947189146,"{11: 1, 5: 8, 17: 1, 7: 1, 6: 4, 2: 25, 4: 8, 8: 2, 1: 27, 3: 22, 10: 1}",-0.8072982537804587
375,barabasi_albert,100,150,5,2,4.1024,3.0,2.0,"{6: 5, 10: 1, 12: 1, 8: 1, 9: 1, 4: 14, 2: 26, 3: 23, 1: 22, 7: 1, 5: 5}",-0.8072982537804587
376,barabasi_albert,100,150,5,2,3.9446,3.0,2.1400934559032696,"{13: 1, 7: 1, 9: 2, 11: 1, 8: 1, 5: 9, 2: 32, 4: 11, 6: 2, 3: 19, 1: 21}",-0.8072982537804587
377,barabasi_albert,100,150,5,2,3.9288,3.0,2.0542638584174138,"{12: 1, 9: 2, 8: 2, 7: 4, 3: 26, 4: 12, 2: 23, 5: 6, 1: 24}",-0.8072982537804587
378,barabasi_albert,100,150,5,2,3.9182,3.0,2.1908902300206643,"{13: 1, 7: 3, 11: 2, 10: 1, 3: 26, 5: 4, 6: 2, 2: 30, 4: 11, 1: 20}",-0.8072982537804587
379,barabasi_albert,100,150,5,2,3.8462,3.0,2.1447610589527217,"{4: 8, 7: 4, 13: 1, 10: 1, 11: 1, 5: 8, 1: 21, 2: 32, 6: 3, 3: 21}",-0.8072982537804587
380,barabasi_albert,100,150,5,2,4.204,3.0,1.9235384061671346,"{11: 1, 9: 1, 7: 2, 10: 1, 8: 1, 5: 5, 3: 24, 2: 25, 4: 17, 1: 21, 6: 2}",-0.8072982537804587
381,barabasi_albert,100,150,5,2,3.8712,3.0,2.3790754506740637,"{8: 2, 15: 1, 14: 1, 10: 1, 6: 2, 7: 3, 4: 10, 2: 34, 3: 23, 1: 20, 5: 3}",-0.8072982537804587
