graph_id,model,n_nodes,n_edges_target,m0,w,average_degree_of_separation,mean_degree_of_connection,standard_deviation_of_degrees_of_connection,degree_distribution,pearson_correlation_mean_separation_vs_degree_stdev
412,barabasi_albert,100,150,5,10,4.0802,3.0,1.9235384061671346,"{9: 3, 4: 14, 6: 4, 7: 2, 11: 1, 3: 26, 5: 3, 1: 19, 2: 28}",-0.7042621390296911
413,barabasi_albert,100,150,5,10,4.2108,3.0,1.8,"{6: 8, 10: 1, 5: 9, 3: 20, 7: 1, 8: 1, 4: 12, 2: 26, 1: 22}",-0.7042621390296911
414,barabasi_albert,100,150,5,10,4.2162,3.0,1.783255450012701,"{6: 4, 7: 6, 9: 1, 1: 20, 2: 25, 3: 26, 8: 1, 4: 16, 5: 1}",-0.7042621390296911
415,barabasi_albert,100,150,5,10,4.2426,3.0,1.7776388834631178,"{7: 3, 5: 12, 4: 9, 6: 7, 1: 20, 2: 32, 9: 1, 3: 16}",-0.7042621390296911
416,barabasi_albert,100,150,5,10,4.0842,3.0,1.865475810617763,"{6: 3, 5: 9, 7: 4, 10: 1, 4: 11, 3: 19, 2: 31, 8: 2, 1: 20}",-0.7042621390296911
417,barabasi_albert,100,150,5,10,4.2672,3.0,1.7492855684535902,"{5: 6, 7: 4, 4: 11, 6: 5, 3: 25, 9: 1, 8: 1, 1: 18, 2: 29}",-0.7042621390296911
418,barabasi_albert,100,150,5,10,4.1774,3.0,1.783255450012701,"{7: 2, 9: 1, 6: 4, 5: 10, 11: 1, 4: 11, 2: 31, 3: 23, 1: 17}",-0.7042621390296911
419,barabasi_albert,100,150,5,10,4.1624,3.0,1.8920887928424501,"{7: 3, 5: 7, 6: 3, 8: 2, 9: 2, 2: 26, 3: 19, 4: 15, 1: 23}",-0.7042621390296911
420,barabasi_albert,100,150,5,10,4.16,3.0,1.760681686165901,"{6: 5, 4: 15, 5: 7, 9: 1, 8: 3, 3: 27, 1: 23, 2: 19}",-0.7042621390296911
421,barabasi_albert,100,150,5,10,4.2808,3.0,1.7549928774784245,"{6: 5, 9: 1, 7: 2, 4: 9, 5: 13, 3: 20, 1: 20, 2: 29, 8: 1}",-0.7042621390296911
422,barabasi_albert,100,150,5,10,4.144,3.0,1.865475810617763,"{6: 5, 8: 2, 5: 6, 9: 1, 4: 12, 3: 22, 7: 4, 1: 23, 2: 25}",-0.7042621390296911
423,barabasi_albert,100,150,5,10,4.4346,3.0,1.6911534525287764,"{6: 5, 8: 2, 9: 1, 4: 9, 7: 2, 5: 7, 1: 12, 3: 24, 2: 38}",-0.7042621390296911
424,barabasi_albert,100,150,5,10,4.2852,3.0,1.7776388834631178,"{10: 1, 5: 9, 8: 1, 12: 1, 4: 15, 6: 2, 2: 28, 3: 27, 1: 16}",-0.7042621390296911
425,barabasi_albert,100,150,5,10,4.346,3.0,1.7435595774162693,"{6: 4, 8: 3, 5: 8, 7: 3, 2: 24, 3: 29, 4: 9, 1: 20}",-0.7042621390296911
426,barabasi_albert,100,150,5,10,4.1568,3.0,1.8920887928424501,"{5: 8, 10: 1, 7: 2, 6: 6, 11: 1, 3: 21, 4: 13, 2: 26, 1: 22}",-0.7042621390296911
427,barabasi_albert,100,150,5,10,4.2562,3.0,1.9183326093250879,"{7: 3, 6: 6, 5: 8, 9: 3, 4: 8, 3: 23, 2: 26, 1: 23}",-0.7042621390296911
428,barabasi_albert,100,150,5,10,4.1078,3.0,1.9131126469708992,"{8: 2, 7: 3, 6: 7, 11: 1, 2: 25, 3: 27, 5: 5, 4: 8, 1: 22}",-0.7042621390296911
429,barabasi_albert,100,150,5,10,4.3242,3.0,1.5033296378372907,"{5: 13, 8: 1, 7: 1, 6: 4, 3: 29, 4: 10, 2: 27, 1: 15}",-0.7042621390296911
430,barabasi_albert,100,150,5,10,4.158,3.0,1.7204650534085253,"{9: 1, 5: 5, 7: 2, 4: 14, 10: 1, 6: 6, 3: 22, 2: 35, 1: 14}",-0.7042621390296911
431,barabasi_albert,100,150,5,10,4.2964,3.0,1.7776388834631178,"{7: 2, 5: 10, 8: 1, 4: 14, 6: 6, 9: 1, 3: 17, 2: 27, 1: 22}",-0.7042621390296911
432,barabasi_albert,100,150,5,10,4.1844,3.0,1.7088007490635062,"{6: 8, 4: 13, 5: 8, 9: 2, 3: 23, 2: 27, 1: 19}",-0.7042621390296911
433,barabasi_albert,100,150,5,10,4.2224,3.0,1.7549928774784245,"{9: 1, 6: 6, 5: 9, 7: 2, 8: 1, 4: 13, 2: 24, 3: 22, 1: 22}",-0.7042621390296911
434,barabasi_albert,100,150,5,10,4.1048,3.0,1.8384776310850235,"{6: 3, 7: 3, 8: 2, 4: 15, 5: 9, 2: 29, 3: 17, 10: 1, 1: 21}",-0.7042621390296911
435,barabasi_albert,100,150,5,10,4.1668,3.0,2.1540659228538015,"{8: 2, 7: 2, 4: 12, 6: 3, 16: 1, 2: 26, 3: 25, 9: 1, 5: 6, 1: 22}",-0.7042621390296911
436,barabasi_albert,100,150,5,10,4.1432,3.0,1.794435844492636,"{9: 3, 4: 11, 7: 3, 6: 2, 2: 29, 5: 9, 3: 25, 1: 18}",-0.7042621390296911
437,barabasi_albert,100,150,5,10,4.0646,3.0,1.98997487421324,"{8: 2, 7: 1, 5: 10, 6: 3, 4: 13, 9: 2, 3: 20, 2: 21, 10: 1, 1: 27}",-0.7042621390296911
438,barabasi_albert,100,150,5,10,4.1468,3.0,2.004993765576342,"{10: 1, 7: 3, 9: 3, 8: 1, 5: 5, 2: 27, 4: 20, 6: 1, 3: 15, 1: 24}",-0.7042621390296911
439,barabasi_albert,100,150,5,10,4.2716,3.0,1.8275666882497066,"{6: 4, 9: 2, 7: 3, 3: 21, 5: 7, 4: 14, 2: 27, 8: 1, 1: 21}",-0.7042621390296911
440,barabasi_albert,100,150,5,10,4.1076,3.0,2.004993765576342,"{6: 4, 12: 1, 5: 9, 4: 10, 1: 22, 7: 3, 2: 29, 10: 1, 3: 20, 8: 1}",-0.7042621390296911
441,barabasi_albert,100,150,5,10,4.2842,3.0,1.5874507866387544,"{5: 8, 6: 5, 4: 16, 7: 2, 2: 31, 3: 22, 9: 1, 1: 15}",-0.7042621390296911
442,barabasi_albert,100,150,5,10,4.21,3.0,1.8439088914585775,"{7: 3, 9: 2, 5: 10, 3: 16, 6: 6, 4: 11, 2: 31, 1: 21}",-0.7042621390296911
443,barabasi_albert,100,150,5,10,4.1744,3.0,1.7492855684535902,"{6: 8, 5: 8, 10: 1, 7: 2, 4: 13, 3: 20, 1: 20, 2: 28}",-0.7042621390296911
444,barabasi_albert,100,150,5,10,4.316,3.0,1.8867962264113207,"{8: 5, 6: 4, 9: 1, 3: 21, 4: 13, 5: 5, 7: 1, 2: 30, 1: 20}",-0.7042621390296911
445,barabasi_albert,100,150,5,10,4.1692,3.0,1.833030277982336,"{5: 4, 8: 3, 6: 6, 7: 1, 9: 1, 2: 23, 4: 20, 3: 18, 1: 24}",-0.7042621390296911
446,barabasi_albert,100,150,5,10,4.0994,3.0,1.9390719429665315,"{5: 8, 7: 4, 8: 1, 10: 1, 3: 19, 12: 1, 2: 35, 1: 17, 4: 13, 6: 1}",-0.7042621390296911
447,barabasi_albert,100,150,5,10,4.1594,3.0,1.849324200890693,"{9: 1, 5: 10, 7: 2, 8: 2, 10: 1, 3: 28, 1: 21, 4: 9, 6: 2, 2: 24}",-0.7042621390296911
448,barabasi_albert,100,150,5,10,4.2082,3.0,1.6852299546352716,"{6: 4, 5: 8, 7: 2, 8: 2, 4: 19, 3: 25, 1: 25, 2: 15}",-0.7042621390296911
449,barabasi_albert,100,150,5,10,4.1218,3.0,1.865475810617763,"{8: 3, 7: 3, 5: 7, 6: 6, 4: 16, 3: 16, 2: 23, 1: 26}",-0.7042621390296911
450,barabasi_albert,100,150,5,10,4.2174,3.0,1.7146428199482247,"{7: 2, 4: 13, 6: 4, 5: 8, 9: 1, 3: 26, 2: 28, 1: 17, 10: 1}",-0.7042621390296911
451,barabasi_albert,100,150,5,10,4.0676,3.0,1.8439088914585775,"{6: 6, 9: 1, 5: 8, 8: 1, 4: 13, 2: 23, 1: 23, 10: 1, 3: 23, 7: 1}",-0.7042621390296911
452,barabasi_albert,100,150,5,10,4.135,3.0,1.9748417658131499,"{6: 3, 7: 4, 9: 1, 8: 3, 3: 18, 4: 16, 10: 1, 5: 2, 1: 21, 2: 31}",-0.7042621390296911
453,barabasi_albert,100,150,5,10,4.0774,3.0,1.8920887928424501,"{8: 3, 5: 9, 6: 2, 12: 1, 4: 14, 7: 2, 2: 38, 3: 15, 1: 16}",-0.7042621390296911
454,barabasi_albert,100,150,5,10,4.3142,3.0,1.6911534525287764,"{7: 3, 8: 3, 4: 15, 5: 8, 6: 2, 3: 22, 2: 30, 1: 17}",-0.7042621390296911
455,barabasi_albert,100,150,5,10,4.222,3.0,1.8601075237738274,"{8: 4, 7: 3, 6: 6, 3: 21, 5: 6, 2: 31, 1: 20, 4: 9}",-0.7042621390296911
456,barabasi_albert,100,150,5,10,4.0004,3.0,1.9078784028338913,"{6: 1, 7: 3, 5: 6, 8: 2, 11: 1, 4: 18, 9: 1, 2: 23, 3: 22, 1: 23}",-0.7042621390296911
457,barabasi_albert,100,150,5,10,4.2898,3.0,1.7204650534085253,"{6: 5, 7: 1, 5: 10, 8: 3, 4: 14, 1: 19, 2: 30, 3: 18}",-0.7042621390296911
458,barabasi_albert,100,150,5,10,4.1632,3.0,1.8,"{6: 6, 5: 6, 8: 3, 9: 1, 4: 13, 3: 21, 2: 30, 1: 19, 7: 1}",-0.7042621390296911
459,barabasi_albert,100,150,5,10,4.0942,3.0,1.772004514666935,"{4: 13, 8: 1, 6: 3, 10: 1, 7: 3, 5: 6, 2: 36, 3: 22, 9: 1, 1: 14}",-0.7042621390296911
460,barabasi_albert,100,150,5,10,4.458,3.0,1.5427248620541512,"{5: 8, 6: 7, 7: 1, 4: 11, 9: 1, 2: 36, 3: 25, 1: 11}",-0.7042621390296911
461,barabasi_albert,100,150,5,10,4.1584,3.0,2.0,"{7: 4, 5: 10, 6: 6, 8: 2, 1: 28, 10: 1, 2: 23, 4: 8, 3: 18}",-0.7042621390296911
462,barabasi_albert,100,150,5,10,4.3296,3.0,1.8220867158288598,"{7: 3, 10: 1, 5: 9, 9: 1, 6: 2, 3: 20, 1: 19, 8: 1, 2: 30, 4: 14}",-0.7042621390296911
463,barabasi_albert,100,150,5,10,4.033,3.0,2.039607805437114,"{6: 5, 4: 12, 10: 1, 3: 21, 8: 2, 7: 1, 5: 7, 13: 1, 2: 28, 1: 22}",-0.7042621390296911
464,barabasi_albert,100,150,5,10,4.1978,3.0,1.7320508075688772,"{7: 4, 5: 7, 8: 2, 4: 16, 3: 20, 6: 1, 2: 33, 9: 1, 1: 16}",-0.7042621390296911
465,barabasi_albert,100,150,5,10,4.2998,3.0,1.6911534525287764,"{7: 6, 5: 7, 6: 6, 3: 24, 4: 9, 2: 31, 1: 17}",-0.7042621390296911
466,barabasi_albert,100,150,5,10,4.198,3.0,1.7378147196982767,"{6: 9, 5: 8, 7: 2, 2: 28, 8: 1, 4: 16, 1: 22, 3: 14}",-0.7042621390296911
467,barabasi_albert,100,150,5,10,4.1302,3.0,1.876166303929372,"{8: 1, 7: 7, 4: 15, 9: 1, 2: 30, 3: 15, 5: 7, 6: 2, 1: 22}",-0.7042621390296911
468,barabasi_albert,100,150,5,10,3.8614,3.0,2.1587033144922905,"{4: 17, 6: 4, 9: 2, 2: 23, 12: 1, 10: 1, 11: 1, 3: 23, 1: 25, 5: 2, 7: 1}",-0.7042621390296911
469,barabasi_albert,100,150,5,10,4.2024,3.0,1.794435844492636,"{6: 3, 5: 9, 8: 2, 4: 12, 7: 3, 3: 26, 9: 1, 1: 23, 2: 21}",-0.7042621390296911
470,barabasi_albert,100,150,5,10,4.0536,3.0,1.8708286933869707,"{8: 4, 7: 4, 5: 8, 4: 11, 2: 31, 1: 19, 3: 22, 9: 1}",-0.7042621390296911
471,barabasi_albert,100,150,5,10,4.406,3.0,1.7262676501632068,"{7: 4, 6: 8, 5: 7, 4: 17, 3: 16, 2: 25, 1: 23}",-0.7042621390296911
472,barabasi_albert,100,150,5,10,4.2054,3.0,1.9235384061671346,"{11: 1, 5: 8, 10: 1, 6: 6, 4: 16, 7: 2, 1: 25, 2: 23, 3: 18}",-0.7042621390296911
473,barabasi_albert,100,150,5,10,4.1216,3.0,1.876166303929372,"{5: 10, 8: 2, 9: 2, 6: 1, 7: 3, 3: 27, 2: 17, 1: 26, 4: 12}",-0.7042621390296911
474,barabasi_albert,100,150,5,10,4.1952,3.0,1.849324200890693,"{5: 10, 7: 2, 9: 3, 6: 2, 1: 19, 3: 20, 2: 31, 4: 12, 8: 1}",-0.7042621390296911
475,barabasi_albert,100,150,5,10,4.219,3.0,1.8275666882497066,"{8: 2, 7: 3, 6: 3, 5: 8, 4: 17, 10: 1, 2: 31, 3: 15, 1: 20}",-0.7042621390296911
476,barabasi_albert,100,150,5,10,4.1144,3.0,1.9183326093250879,"{11: 1, 6: 4, 8: 1, 5: 10, 9: 1, 1: 23, 4: 15, 3: 15, 7: 2, 2: 28}",-0.7042621390296911
477,barabasi_albert,100,150,5,10,3.983,3.0,2.0,"{7: 2, 5: 7, 13: 1, 4: 14, 2: 29, 3: 20, 8: 2, 6: 3, 9: 1, 1: 21}",-0.7042621390296911
478,barabasi_albert,100,150,5,10,4.229,3.0,1.783255450012701,"{4: 15, 8: 3, 10: 1, 5: 8, 6: 3, 2: 28, 7: 1, 1: 19, 3: 22}",-0.7042621390296911
479,barabasi_albert,100,150,5,10,4.246,3.0,1.7088007490635062,"{7: 4, 5: 4, 6: 5, 8: 2, 4: 16, 2: 29, 3: 22, 1: 18}",-0.7042621390296911
480,barabasi_albert,100,150,5,10,4.0676,3.0,1.8601075237738274,"{6: 8, 4: 10, 7: 3, 5: 6, 8: 3, 3: 19, 2: 29, 1: 22}",-0.7042621390296911
481,barabasi_albert,100,150,5,10,4.0808,3.0,2.0542638584174138,"{16: 1, 4: 14, 6: 4, 7: 4, 5: 7, 3: 22, 1: 21, 2: 27}",-0.7042621390296911
482,barabasi_albert,100,150,5,10,4.3774,3.0,1.6613247725836149,"{5: 6, 7: 3, 11: 1, 4: 20, 2: 34, 8: 1, 3: 21, 6: 1, 1: 13}",-0.7042621390296911
483,barabasi_albert,100,150,5,10,4.2558,3.0,1.772004514666935,"{5: 6, 7: 4, 11: 1, 6: 4, 4: 16, 3: 28, 2: 18, 1: 23}",-0.7042621390296911
484,barabasi_albert,100,150,5,10,4.0028,3.0,1.9026297590440449,"{7: 2, 9: 1, 12: 1, 6: 6, 5: 8, 4: 12, 3: 24, 2: 23, 1: 23}",-0.7042621390296911
485,barabasi_albert,100,150,5,10,4.1808,3.0,1.9748417658131499,"{6: 4, 7: 2, 12: 1, 5: 12, 10: 1, 3: 20, 4: 14, 1: 28, 2: 18}",-0.7042621390296911
486,barabasi_albert,100,150,5,10,4.3708,3.0,1.624807680927192,"{7: 2, 8: 2, 5: 10, 6: 4, 3: 27, 4: 11, 1: 17, 2: 27}",-0.7042621390296911
487,barabasi_albert,100,150,5,10,4.2078,3.0,1.9131126469708992,"{5: 10, 12: 1, 6: 3, 4: 13, 3: 18, 2: 36, 11: 1, 1: 16, 8: 1, 7: 1}",-0.7042621390296911
488,barabasi_albert,100,150,5,10,4.0612,3.0,1.816590212458495,"{8: 2, 6: 5, 7: 1, 4: 16, 9: 2, 5: 5, 3: 24, 1: 22, 2: 23}",-0.7042621390296911
489,barabasi_albert,100,150,5,10,4.1152,3.0,1.9849433241279208,"{11: 1, 8: 1, 6: 4, 9: 2, 4: 10, 2: 27, 5: 6, 3: 24, 1: 22, 7: 3}",-0.7042621390296911
490,barabasi_albert,100,150,5,10,4.2598,3.0,1.6552945357246849,"{7: 2, 5: 8, 8: 3, 3: 27, 4: 13, 6: 3, 2: 27, 1: 17}",-0.7042621390296911
491,barabasi_albert,100,150,5,10,4.1976,3.0,1.7492855684535902,"{4: 15, 6: 4, 8: 2, 5: 12, 10: 1, 2: 28, 3: 18, 1: 20}",-0.7042621390296911
492,barabasi_albert,100,150,5,10,4.1,3.0,1.8055470085267789,"{10: 2, 6: 6, 5: 3, 4: 16, 2: 32, 8: 2, 1: 16, 3: 23}",-0.7042621390296911
493,barabasi_albert,100,150,5,10,4.3122,3.0,1.783255450012701,"{6: 6, 7: 2, 8: 1, 4: 16, 3: 20, 2: 31, 5: 4, 9: 2, 1: 18}",-0.7042621390296911
494,barabasi_albert,100,150,5,10,4.269,3.0,1.849324200890693,"{8: 2, 5: 12, 7: 4, 2: 22, 9: 1, 3: 25, 1: 24, 6: 2, 4: 8}",-0.7042621390296911
495,barabasi_albert,100,150,5,10,4.1494,3.0,2.0,"{5: 10, 11: 2, 8: 2, 4: 15, 1: 25, 6: 3, 7: 1, 3: 18, 2: 24}",-0.7042621390296911
496,barabasi_albert,100,150,5,10,4.1748,3.0,1.876166303929372,"{7: 4, 8: 2, 9: 2, 6: 3, 3: 22, 4: 14, 2: 29, 5: 4, 1: 20}",-0.7042621390296911
497,barabasi_albert,100,150,5,10,4.0852,3.0,1.9078784028338913,"{8: 2, 5: 7, 10: 1, 6: 5, 3: 19, 4: 11, 2: 29, 1: 22, 7: 4}",-0.7042621390296911
498,barabasi_albert,100,150,5,10,4.1348,3.0,1.8547236990991407,"{6: 3, 7: 5, 10: 1, 4: 9, 2: 26, 8: 1, 5: 10, 3: 23, 1: 22}",-0.7042621390296911
499,barabasi_albert,100,150,5,10,4.1182,3.0,2.0,"{11: 2, 7: 4, 5: 7, 6: 3, 3: 27, 2: 22, 8: 1, 4: 10, 1: 24}",-0.7042621390296911
500,barabasi_albert,100,150,5,10,4.2714,3.0,1.865475810617763,"{7: 1, 8: 1, 6: 5, 9: 1, 4: 19, 5: 5, 3: 18, 12: 1, 1: 19, 2: 30}",-0.7042621390296911
501,barabasi_albert,100,150,5,10,4.1864,3.0,1.7663521732655694,"{6: 6, 5: 8, 9: 1, 10: 1, 1: 19, 4: 13, 2: 27, 8: 1, 3: 24}",-0.7042621390296911
502,barabasi_albert,100,150,5,10,4.1874,3.0,1.8973665961010275,"{6: 2, 9: 1, 7: 2, 5: 8, 10: 1, 11: 1, 4: 17, 3: 22, 2: 24, 1: 22}",-0.7042621390296911
503,barabasi_albert,100,150,5,10,4.041,3.0,2.009975124224178,"{7: 2, 6: 2, 9: 2, 5: 8, 4: 16, 3: 13, 1: 22, 2: 32, 8: 2, 11: 1}",-0.7042621390296911
504,barabasi_albert,100,150,5,10,4.2042,3.0,1.7888543819998317,"{11: 1, 6: 5, 5: 8, 8: 1, 7: 2, 4: 15, 3: 21, 2: 27, 1: 20}",-0.7042621390296911
505,barabasi_albert,100,150,5,10,4.1992,3.0,1.9493588689617927,"{8: 3, 5: 7, 10: 2, 6: 3, 7: 2, 3: 23, 2: 30, 1: 20, 4: 10}",-0.7042621390296911
506,barabasi_albert,100,150,5,10,4.123,3.0,1.9026297590440449,"{9: 2, 6: 6, 5: 5, 2: 31, 4: 12, 7: 4, 1: 21, 3: 18, 8: 1}",-0.7042621390296911
507,barabasi_albert,100,150,5,10,4.132,3.0,1.9544820285692064,"{7: 2, 9: 2, 8: 4, 6: 5, 4: 5, 2: 32, 5: 5, 3: 26, 1: 19}",-0.7042621390296911
508,barabasi_albert,100,150,5,10,4.2096,3.0,1.70293863659264,"{9: 2, 7: 3, 5: 9, 4: 14, 6: 2, 3: 28, 2: 22, 1: 20}",-0.7042621390296911
509,barabasi_albert,100,150,5,10,4.259,3.0,1.783255450012701,"{5: 11, 6: 6, 8: 2, 7: 1, 9: 1, 3: 18, 4: 10, 2: 32, 1: 19}",-0.7042621390296911
510,barabasi_albert,100,150,5,10,4.2622,3.0,1.7776388834631178,"{7: 3, 5: 5, 10: 2, 4: 11, 3: 28, 6: 5, 2: 30, 1: 16}",-0.7042621390296911
511,barabasi_albert,100,150,5,10,4.1926,3.0,1.7320508075688772,"{4: 11, 7: 3, 9: 1, 6: 6, 5: 10, 3: 24, 2: 23, 1: 22}",-0.7042621390296911
512,barabasi_albert,100,150,5,10,4.0438,3.0,1.9544820285692064,"{8: 3, 6: 5, 11: 1, 5: 6, 4: 12, 2: 34, 9: 1, 7: 1, 3: 18, 1: 19}",-0.7042621390296911
513,barabasi_albert,100,150,5,10,4.0822,3.0,1.876166303929372,"{10: 2, 7: 4, 6: 4, 4: 12, 3: 26, 2: 22, 1: 23, 5: 7}",-0.7042621390296911
514,barabasi_albert,100,150,5,10,4.0694,3.0,1.9287301521985911,"{7: 2, 5: 12, 9: 1, 8: 1, 11: 1, 4: 13, 3: 21, 6: 3, 2: 19, 1: 27}",-0.7042621390296911
515,barabasi_albert,100,150,5,10,4.1958,3.0,1.876166303929372,"{5: 7, 7: 3, 4: 8, 12: 1, 6: 3, 3: 31, 8: 1, 9: 1, 2: 27, 1: 18}",-0.7042621390296911
516,barabasi_albert,100,150,5,10,4.2982,3.0,1.876166303929372,"{6: 5, 5: 8, 10: 1, 7: 2, 9: 2, 3: 23, 4: 11, 1: 21, 2: 27}",-0.7042621390296911
517,barabasi_albert,100,150,5,10,4.064,3.0,2.078460969082653,"{8: 5, 6: 2, 4: 10, 12: 1, 5: 7, 7: 3, 3: 19, 2: 30, 1: 23}",-0.7042621390296911
518,barabasi_albert,100,150,5,10,4.2518,3.0,1.6613247725836149,"{4: 12, 6: 2, 5: 7, 7: 4, 8: 1, 2: 25, 3: 31, 1: 17, 9: 1}",-0.7042621390296911
519,barabasi_albert,100,150,5,10,4.1838,3.0,1.9849433241279208,"{8: 1, 5: 13, 6: 2, 12: 1, 3: 16, 4: 12, 1: 22, 9: 2, 2: 30, 7: 1}",-0.7042621390296911
520,barabasi_albert,100,150,5,10,4.1302,3.0,2.0149441679609885,"{7: 3, 4: 12, 8: 3, 6: 1, 11: 1, 9: 1, 3: 22, 1: 26, 5: 9, 2: 22}",-0.7042621390296911
521,barabasi_albert,100,150,5,10,4.2186,3.0,1.7204650534085253,"{5: 9, 4: 15, 6: 6, 10: 1, 8: 1, 3: 17, 2: 33, 1: 17, 7: 1}",-0.7042621390296911
522,barabasi_albert,100,150,5,10,4.0562,3.0,1.9949937343260002,"{8: 3, 9: 1, 5: 7, 6: 6, 1: 27, 2: 21, 7: 1, 4: 11, 10: 1, 3: 22}",-0.7042621390296911
523,barabasi_albert,100,150,5,10,4.1156,3.0,1.944222209522358,"{9: 1, 6: 3, 8: 2, 4: 12, 13: 1, 2: 29, 3: 24, 5: 8, 7: 1, 1: 19}",-0.7042621390296911
524,barabasi_albert,100,150,5,10,4.003,3.0,1.8601075237738274,"{5: 6, 7: 4, 4: 13, 9: 1, 6: 3, 10: 1, 8: 1, 3: 23, 2: 28, 1: 20}",-0.7042621390296911
525,barabasi_albert,100,150,5,10,4.3468,3.0,1.606237840420901,"{8: 1, 7: 3, 6: 5, 3: 20, 5: 10, 2: 37, 4: 11, 1: 13}",-0.7042621390296911
526,barabasi_albert,100,150,5,10,4.2456,3.0,1.7320508075688772,"{6: 4, 8: 1, 10: 1, 5: 7, 7: 4, 4: 9, 3: 24, 2: 37, 1: 13}",-0.7042621390296911
527,barabasi_albert,100,150,5,10,4.2478,3.0,1.9078784028338913,"{7: 5, 6: 4, 9: 2, 3: 21, 4: 13, 8: 1, 5: 5, 2: 26, 1: 23}",-0.7042621390296911
528,barabasi_albert,100,150,5,10,4.0186,3.0,1.8439088914585775,"{6: 6, 12: 1, 7: 3, 3: 23, 4: 14, 5: 4, 2: 30, 1: 18, 8: 1}",-0.7042621390296911
529,barabasi_albert,100,150,5,10,4.3252,3.0,1.8814887722226779,"{5: 8, 4: 11, 6: 4, 7: 4, 8: 2, 2: 32, 10: 1, 3: 18, 1: 20}",-0.7042621390296911
530,barabasi_albert,100,150,5,10,4.0446,3.0,1.969771560359221,"{8: 2, 7: 5, 5: 6, 4: 13, 10: 2, 3: 20, 1: 21, 2: 30, 6: 1}",-0.7042621390296911
531,barabasi_albert,100,150,5,10,4.1098,3.0,1.876166303929372,"{4: 15, 8: 2, 5: 7, 11: 1, 6: 5, 3: 22, 7: 2, 1: 24, 2: 22}",-0.7042621390296911
532,barabasi_albert,100,150,5,10,4.198,3.0,1.816590212458495,"{7: 3, 6: 5, 5: 8, 8: 1, 9: 1, 2: 15, 4: 17, 3: 22, 1: 28}",-0.7042621390296911
533,barabasi_albert,100,150,5,10,4.077,3.0,1.8867962264113207,"{4: 13, 6: 2, 5: 9, 11: 1, 10: 1, 9: 1, 7: 2, 3: 26, 2: 24, 1: 21}",-0.7042621390296911
534,barabasi_albert,100,150,5,10,4.2948,3.0,1.7146428199482247,"{8: 2, 6: 4, 7: 4, 5: 8, 2: 29, 4: 11, 3: 24, 1: 18}",-0.7042621390296911
535,barabasi_albert,100,150,5,10,4.0568,3.0,1.8275666882497066,"{6: 5, 4: 17, 8: 1, 7: 2, 12: 1, 2: 30, 5: 7, 3: 18, 1: 19}",-0.7042621390296911
536,barabasi_albert,100,150,5,10,4.3046,3.0,1.7146428199482247,"{7: 2, 5: 8, 8: 2, 6: 3, 4: 14, 9: 1, 3: 27, 1: 20, 2: 23}",-0.7042621390296911
537,barabasi_albert,100,150,5,10,4.162,3.0,1.7663521732655694,"{5: 9, 8: 2, 6: 6, 4: 13, 7: 3, 2: 31, 3: 16, 1: 20}",-0.7042621390296911
538,barabasi_albert,100,150,5,10,4.2858,3.0,1.8275666882497066,"{9: 1, 7: 5, 8: 1, 6: 5, 5: 7, 3: 18, 4: 11, 2: 33, 1: 19}",-0.7042621390296911
539,barabasi_albert,100,150,5,10,4.0464,3.0,1.8814887722226779,"{6: 4, 8: 1, 5: 6, 7: 4, 3: 26, 10: 1, 2: 26, 9: 1, 4: 10, 1: 21}",-0.7042621390296911
540,barabasi_albert,100,150,5,10,4.1616,3.0,1.9287301521985911,"{6: 5, 9: 2, 8: 3, 7: 2, 4: 9, 3: 18, 5: 7, 2: 35, 1: 19}",-0.7042621390296911
541,barabasi_albert,100,150,5,10,4.063,3.0,1.8708286933869707,"{10: 1, 5: 3, 7: 3, 8: 2, 6: 3, 9: 1, 3: 28, 4: 16, 2: 20, 1: 23}",-0.7042621390296911
542,barabasi_albert,100,150,5,10,4.0134,3.0,1.944222209522358,"{5: 7, 6: 5, 7: 4, 9: 2, 4: 15, 8: 1, 2: 25, 3: 15, 1: 26}",-0.7042621390296911
543,barabasi_albert,100,150,5,10,4.1218,3.0,2.0346989949375804,"{6: 8, 11: 1, 7: 2, 8: 3, 5: 6, 3: 14, 4: 13, 1: 27, 2: 26}",-0.7042621390296911
544,barabasi_albert,100,150,5,10,4.0356,3.0,1.8920887928424501,"{5: 7, 9: 1, 8: 2, 4: 13, 7: 2, 3: 22, 6: 4, 2: 26, 10: 1, 1: 22}",-0.7042621390296911
545,barabasi_albert,100,150,5,10,4.1908,3.0,1.7378147196982767,"{6: 9, 7: 2, 8: 2, 4: 10, 2: 29, 3: 23, 5: 6, 1: 19}",-0.7042621390296911
546,barabasi_albert,100,150,5,10,4.001,3.0,1.865475810617763,"{4: 12, 5: 7, 6: 6, 10: 1, 12: 1, 3: 24, 8: 1, 2: 31, 1: 17}",-0.7042621390296911
547,barabasi_albert,100,150,5,10,4.0084,3.0,1.9235384061671346,"{9: 1, 6: 5, 7: 1, 5: 7, 8: 2, 1: 22, 11: 1, 3: 18, 2: 28, 4: 15}",-0.7042621390296911
548,barabasi_albert,100,150,5,10,4.2616,3.0,1.7776388834631178,"{8: 4, 7: 3, 4: 16, 3: 23, 6: 4, 5: 3, 2: 28, 1: 19}",-0.7042621390296911
